sequence_number,time_taken_to_correct_s
283,7.424e-06
285,4.4544e-05
288,7.168e-06
289,3.0976e-05
292,1.5104e-05
294,1.6128e-05
295,2.9696e-05
298,3.7888e-05
300,3.584e-06
302,1.28e-05
305,2.6368e-05
307,8.2688e-05
309,8.96e-06
311,1.7152e-05
312,9.728e-06
315,1.4592e-05
317,1.2032e-05
319,4.8128e-05
323,5.1968e-05
324,0.00011264
327,1.6896e-05
329,3.4816e-05
332,7.936e-06
333,6.4e-06
335,5.12e-07
337,2.6624e-05
338,1.7152e-05
341,8.704e-06
342,1.28e-06
344,3.7376e-05
347,9.216e-06
349,9.728e-06
350,2.5856e-05
353,5.376e-06
355,7.1424e-05
357,2.2784e-05
358,7.8592e-05
360,2.0736e-05
363,3.0208e-05
364,2.048e-06
366,1.6384e-05
368,1.28e-05
370,1.2032e-05
372,1.664e-05
373,0.00013824
374,0.000342528
376,4.352e-06
378,3.8912e-05
380,9.3696e-05
383,0.000243456
386,9.984e-06
387,3.5584e-05
389,2.816e-05
391,1.1264e-05
393,2.304e-06
395,5.12e-07
396,2.816e-06
398,2.56e-07
399,2.1248e-05
402,5.4272e-05
404,1.792e-05
406,2.816e-06
407,6.2464e-05
409,1.28e-06
412,2.4832e-05
414,1.664e-05
416,9.728e-06
419,3.584e-06
420,1.2032e-05
421,2.048e-06
423,1.536e-06
424,3.2768e-05
427,7.5776e-05
429,9.984e-06
430,4.352e-06
432,5.0432e-05
436,1.3312e-05
437,3.84e-06
438,1.1776e-05
441,1.92e-05
442,1.152e-05
445,8.96e-06
446,0.000104448
448,2.56e-06
450,8.1408e-05
452,2.304e-06
453,9.728e-06
457,9.728e-06
460,9.984e-06
461,1.8944e-05
463,1.3568e-05
464,0.0001216
467,2.432e-05
469,3.84e-06
471,1.7664e-05
473,4.1472e-05
476,3.4048e-05
478,2.5088e-05
480,2.432e-05
483,5.4272e-05
484,2.304e-06
486,3.2e-05
488,2.048e-05
493,4.4032e-05
496,2.4832e-05
498,5.12e-07
499,2.56e-06
500,1.1776e-05
502,4.096e-06
505,4.224e-05
507,3.9168e-05
508,4.0192e-05
511,7.1936e-05
513,9.984e-06
515,2.2784e-05
519,9.472e-06
523,9.472e-06
524,3.5328e-05
525,1.4592e-05
527,4.096e-06
528,1.3568e-05
530,2.2784e-05
533,9.728e-06
534,1.4848e-05
535,1.0496e-05
537,1.8176e-05
539,2.304e-06
540,3.84e-06
542,1.2032e-05
545,1.152e-05
547,5.12e-06
548,1.3824e-05
550,3.4816e-05
552,8.192e-06
555,2.7904e-05
561,3.3024e-05
564,5.12e-06
565,9.216e-06
566,8.96e-06
568,1.3312e-05
571,3.2e-05
573,1.2032e-05
575,1.2032e-05
578,1.2288e-05
582,2.8416e-05
585,3.7888e-05
586,5.12e-06
587,5.12e-06
589,2.0736e-05
592,1.1264e-05
594,1.5104e-05
597,3.6352e-05
598,8.448e-06
600,1.9968e-05
601,3.0208e-05
603,1.5872e-05
605,2.56e-07
607,4.608e-06
609,3.712e-05
611,0.000115456
614,3.2e-05
617,5.4272e-05
621,1.92e-05
622,9.472e-06
625,1.0752e-05
627,1.024e-05
629,3.584e-06
631,8.5248e-05
633,1.1264e-05
634,7.936e-06
637,5.12e-07
639,2.3808e-05
642,1.28e-06
643,1.1776e-05
645,1.5616e-05
647,4.864e-06
649,2.944e-05
651,9.728e-06
652,2.304e-05
654,1.2032e-05
655,1.7664e-05
657,1.664e-05
658,2.048e-06
662,9.728e-06
664,2.2784e-05
666,3.456e-05
669,1.6128e-05
670,1.4336e-05
672,6.4e-06
674,5.7856e-05
677,5.632e-06
678,1.536e-06
680,2.816e-06
681,3.6864e-05
684,1.28e-05
686,1.408e-05
688,1.0752e-05
689,1.3568e-05
691,1.3824e-05
693,1.7152e-05
695,1.2032e-05
697,5.888e-05
698,2.816e-06
701,4.3008e-05
702,6.912e-06
704,1.7152e-05
707,6.8608e-05
709,1.536e-06
713,4.224e-05
714,1.1776e-05
715,3.4304e-05
718,8.96e-06
720,1.28e-06
721,1.1008e-05
723,1.1776e-05
724,1.2032e-05
727,1.5616e-05
729,4.096e-05
731,1.5104e-05
735,4.9408e-05
736,1.8688e-05
739,5.12e-07
741,7.168e-06
743,5.12e-06
744,4.096e-06
746,1.4592e-05
751,3.2256e-05
753,4.2752e-05
755,1.6384e-05
757,9.472e-06
760,9.472e-06
763,1.3568e-05
764,1.1008e-05
765,2.4064e-05
767,6.912e-06
769,1.7152e-05
773,7.168e-06
775,4.352e-06
777,0.000100352
779,3.84e-05
781,3.584e-06
782,2.048e-06
783,2.048e-06
784,1.1264e-05
786,5.12e-07
787,5.12e-06
789,1.7408e-05
792,7.68e-06
794,7.68e-06
797,1.024e-05
798,9.472e-06
799,8.448e-06
802,4.608e-06
805,6.528e-05
806,4.864e-06
811,2.2272e-05
812,5.12e-06
816,1.024e-06
817,3.2256e-05
818,4.7104e-05
820,1.28e-06
822,3.584e-06
823,3.072e-06
827,3.072e-05
831,2.816e-06
832,3.4816e-05
834,2.6624e-05
835,7.68e-06
837,1.4592e-05
839,3.2768e-05
841,2.6368e-05
844,1.7152e-05
846,0.000247296
849,1.0752e-05
852,2.2272e-05
855,2.0736e-05
857,2.9184e-05
858,1.28e-06
861,4.1728e-05
863,3.584e-06
864,4.864e-06
866,1.1008e-05
868,8.96e-06
869,1.3056e-05
870,4.6336e-05
873,1.28e-06
874,6.656e-06
876,1.7664e-05
878,2.5856e-05
880,5.8112e-05
883,3.0464e-05
885,2.688e-05
887,6.912e-06
888,4.864e-06
890,9.984e-06
892,8.192e-06
893,0.000154112
896,2.304e-05
898,3.0464e-05
901,7.68e-06
903,1.1264e-05
907,5.632e-06
909,1.7152e-05
910,4.608e-06
911,9.728e-06
913,1.6896e-05
914,2.7904e-05
916,1.408e-05
917,1.4592e-05
920,5.12e-07
922,2.7392e-05
925,1.2032e-05
926,4.608e-06
927,2.2272e-05
931,1.5872e-05
932,8.192e-06
933,4.096e-06
935,5.888e-06
937,1.7664e-05
938,1.4336e-05
939,5.8368e-05
941,1.5104e-05
946,4.864e-06
948,1.6896e-05
949,6.144e-06
951,1.2544e-05
953,1.7664e-05
955,2.048e-05
956,7.936e-06
958,2.56e-06
961,4.2496e-05
962,1.28e-06
963,4.096e-06
966,2.1504e-05
967,3.328e-05
968,0.00087552
970,7.9616e-05
973,9.984e-06
974,8.704e-06
975,0.000168704
979,2.816e-06
982,2.7648e-05
985,1.4592e-05
987,4.7616e-05
989,3.5072e-05
991,6.4e-06
992,5.632e-06
993,5.12e-06
994,2.304e-06
997,3.072e-06
1000,1.792e-05
1001,1.792e-06
1002,4.864e-06
1005,4.352e-06
1006,1.28e-06
1008,2.3296e-05
1010,5.632e-06
1011,1.152e-05
1013,1.9712e-05
1014,5.9136e-05
1017,6.656e-05
1019,7.68e-07
1021,1.8432e-05
1022,1.9968e-05
1026,1.3568e-05
1029,6.912e-06
1030,0.00018304
1033,3.584e-06
1035,4.864e-06
1036,8.448e-06
1037,2.048e-06
1038,0.000199936
1040,1.152e-05
1042,1.4592e-05
1046,2.816e-05
1048,9.984e-06
1052,3.072e-06
1053,2.2528e-05
1056,1.3056e-05
1058,6.656e-06
1060,9.216e-06
1061,9.984e-06
1062,6.4512e-05
1065,2.7904e-05
1066,8.192e-06
1068,7.424e-06
1071,8.96e-06
1073,2.4064e-05
1075,1.5872e-05
1079,2.56e-06
1081,5.376e-06
1082,9.1392e-05
1084,9.2416e-05
1086,0.000149248
1088,2.048e-06
1089,9.984e-06
1091,1.2544e-05
1094,1.152e-05
1096,2.1504e-05
1098,5.888e-06
1100,4.8384e-05
1105,0.00010368
1108,8.448e-06
1109,9.216e-06
1113,6.2976e-05
1117,3.3536e-05
1119,2.3552e-05
1121,1.7152e-05
1122,1.8688e-05
1124,1.2032e-05
1126,7.168e-06
1128,1.28e-05
1129,0.0
1130,5.12e-07
1132,1.28e-06
1133,1.0752e-05
1135,1.664e-05
1136,8.192e-06
1138,1.2288e-05
1139,1.0496e-05
1142,2.4576e-05
1143,1.536e-06
1144,0.000117504
1150,2.2016e-05
1152,7.168e-06
1153,8.704e-06
1157,1.1776e-05
1159,1.8944e-05
1160,9.984e-06
1161,1.6128e-05
1163,6.144e-06
1165,2.3296e-05
1167,8.4736e-05
1169,3.712e-05
1173,6.656e-06
1175,1.9968e-05
1178,7.168e-06
1179,5.888e-06
1182,8.96e-06
1183,1.5872e-05
1184,1.5104e-05
1186,3.072e-06
1187,1.9712e-05
1188,0.000188416
1191,1.024e-06
1193,6.3744e-05
1195,2.816e-06
1197,1.5872e-05
1199,2.304e-06
1201,9.728e-06
1203,1.0752e-05
1205,6.8864e-05
1207,2.048e-05
1210,3.328e-06
1211,6.656e-06
1213,8.96e-06
1215,9.728e-06
1218,0.000114944
1221,2.432e-05
1222,1.5104e-05
1224,3.8912e-05
1228,7.424e-06
1229,2.1504e-05
1234,4.224e-05
1236,6.4e-06
1239,5.3248e-05
1241,6.784e-05
1243,3.3536e-05
1247,1.7408e-05
1249,5.12e-07
1252,1.1264e-05
1253,2.6112e-05
1257,2.3808e-05
1260,7.68e-06
1262,0.000112128
1264,3.0464e-05
1267,1.28e-05
1268,5.12e-06
1271,1.2544e-05
1273,1.92e-05
1274,1.0752e-05
1276,2.5344e-05
1277,2.3808e-05
1279,3.584e-06
1281,0.000380416
1284,4.096e-06
1287,5.12e-06
1288,4.608e-06
1290,1.3824e-05
1291,4.096e-06
1293,9.984e-06
1294,3.328e-05
1296,2.7392e-05
1299,1.408e-05
1300,4.352e-06
1301,3.0976e-05
1304,8.192e-06
1305,1.5104e-05
1308,2.6368e-05
1309,3.328e-06
1312,8.96e-06
1313,4.5056e-05
1315,1.92e-05
1316,5.504e-05
1319,5.376e-06
1320,2.816e-05
1323,3.3792e-05
1324,3.4048e-05
1327,1.536e-06
1328,3.584e-06
1330,2.1504e-05
1332,1.536e-05
1335,9.216e-06
1337,3.8656e-05
1341,6.144e-06
1342,5.12e-07
1343,3.584e-05
1346,4.096e-06
1347,4.7872e-05
1349,3.712e-05
1351,2.7136e-05
1354,8.448e-06
1355,1.3568e-05
1356,3.584e-06
1359,0.0
1360,1.0496e-05
1361,1.0752e-05
1362,0.000175616
1365,2.4832e-05
1366,2.048e-05
1368,4.096e-06
1370,1.664e-05
1372,2.2272e-05
1373,9.984e-06
1374,9.984e-06
1377,2.9696e-05
1380,1.28e-06
1381,3.584e-06
1382,9.984e-06
1385,1.6896e-05
1388,1.1008e-05
1392,3.456e-05
1395,1.4848e-05
1397,1.92e-05
1401,0.00016896
1405,6.144e-06
1406,1.024e-06
1409,9.728e-06
1410,6.4e-06
1412,3.8656e-05
1415,2.9952e-05
1418,7.424e-06
1420,1.3312e-05
1422,1.1264e-05
1423,1.0752e-05
1424,2.56e-06
1425,1.792e-06
1427,1.28e-05
1429,7.936e-06
1430,1.0752e-05
1433,3.584e-05
1435,1.28e-05
1437,3.328e-06
1438,3.584e-05
1442,5.12e-07
1444,6.4e-06
1445,7.168e-06
1447,1.0496e-05
1449,4.352e-06
1451,2.816e-05
1452,2.048e-06
1455,2.048e-05
1456,5.7088e-05
1458,1.7664e-05
1461,5.12e-07
1463,4.096e-06
1464,5.12e-07
1465,1.28e-06
1466,1.536e-06
1467,4.608e-06
1468,5.12e-06
1470,8.192e-06
1471,2.816e-06
1474,1.2288e-05
1479,1.7408e-05
1481,5.4784e-05
1483,4.608e-05
1486,2.8672e-05
1488,9.984e-06
1489,8.704e-06
1491,3.456e-05
1492,3.84e-06
1493,8.704e-06
1494,1.536e-06
1496,3.072e-06
1497,2.176e-05
1501,3.584e-06
1502,1.0752e-05
1504,4.7616e-05
1507,1.8688e-05
1509,1.6896e-05
1510,2.816e-06
1512,6.656e-06
1515,6.9632e-05
1517,6.912e-06
1520,1.28e-06
1522,1.536e-05
1523,5.12e-06
1525,9.472e-06
1527,2.4576e-05
1528,3.9168e-05
1531,2.432e-05
1533,4.1984e-05
1534,1.2288e-05
1537,3.072e-06
1539,1.3312e-05
1540,9.216e-06
1544,1.664e-05
1545,2.56e-07
1547,1.1776e-05
1549,2.2016e-05
1550,1.024e-06
1553,3.072e-05
1555,6.528e-05
1556,7.424e-06
1562,1.024e-05
1565,1.92e-05
1567,0.0001216
1569,4.096e-05
1571,3.0464e-05
1574,2.0736e-05
1575,5.5296e-05
1577,4.1472e-05
1578,3.8144e-05
1582,2.4064e-05
1585,4.2752e-05
1586,5.12e-06
1587,4.352e-06
1588,6.8608e-05
1590,1.8944e-05
1592,1.3056e-05
1595,1.3824e-05
1596,4.352e-06
1600,9.984e-06
1602,9.728e-06
1605,1.8944e-05
1607,2.0736e-05
1612,7.4496e-05
1614,3.5584e-05
1615,5.248e-05
1617,4.5312e-05
1618,1.4592e-05
1621,1.152e-05
1622,7.68e-06
1625,2.7136e-05
1627,1.0496e-05
1629,8.448e-06
1630,2.5344e-05
1631,2.4832e-05
1634,1.3312e-05
1637,4.0448e-05
1639,1.7664e-05
1642,1.7664e-05
1644,0.000116736
1646,2.2784e-05
1647,7.68e-07
1650,1.4592e-05
1651,1.7408e-05
1653,3.584e-06
1655,1.3312e-05
1657,4.6848e-05
1660,2.048e-06
1661,3.072e-05
1663,1.2544e-05
1666,1.9968e-05
1667,5.12e-06
1669,2.8416e-05
1673,1.7152e-05
1676,1.1776e-05
1678,1.024e-06
1682,1.3568e-05
1686,5.632e-06
1687,7.68e-06
1689,4.6592e-05
1690,4.352e-06
1692,6.144e-05
1695,8.448e-06
1697,1.2288e-05
1699,2.56e-06
1700,1.7408e-05
1701,4.096e-06
1703,9.216e-06
1705,2.816e-06
1706,2.048e-06
1707,6.5536e-05
1709,5.12e-07
1711,1.0496e-05
1712,3.584e-06
1714,4.864e-06
1715,1.4336e-05
1719,1.0752e-05
1720,1.1776e-05
1721,4.4544e-05
1726,2.9184e-05
1729,9.472e-06
1730,8.96e-06
1732,3.8656e-05
1735,2.304e-06
1737,4.1472e-05
1739,0.000126464
1741,2.2016e-05
1743,3.3536e-05
1744,2.4064e-05
1746,1.2032e-05
1748,1.6384e-05
1750,1.792e-05
1753,3.2768e-05
1755,1.792e-05
1758,4.096e-06
1759,7.936e-06
1761,1.6128e-05
1763,1.8176e-05
1766,1.28e-05
1768,8.192e-06
1769,2.816e-06
1770,8.448e-06
1774,1.792e-06
1775,1.024e-06
1777,5.12e-06
1778,9.728e-06
1781,2.56e-06
1782,4.864e-06
1783,3.584e-06
1784,1.28e-05
1787,7.936e-06
1789,7.68e-07
1793,4.736e-05
1795,7.424e-06
1796,5.12e-07
1798,7.168e-06
1799,1.3824e-05
1800,3.584e-06
1802,4.096e-06
1803,4.096e-06
1805,1.3312e-05
1807,3.1232e-05
1809,0.0
1810,7.7568e-05
1812,1.3568e-05
1813,2.7648e-05
1815,1.8432e-05
1817,6.656e-06
1819,7.68e-07
1820,1.1008e-05
1821,3.84e-06
1823,1.8432e-05
1826,1.7408e-05
1829,5.12e-06
1831,8.448e-06
1833,2.7392e-05
1835,2.432e-05
1838,3.328e-06
1840,2.0992e-05
1842,3.328e-06
1843,4.864e-06
1845,4.5568e-05
1848,2.048e-06
1849,5.8112e-05
1851,8.96e-06
1853,1.7408e-05
1856,1.9968e-05
1859,6.4e-06
1860,3.584e-05
1863,1.9712e-05
1865,2.176e-05
1867,4.608e-06
1869,4.1216e-05
1871,1.9968e-05
1873,1.792e-05
1874,4.352e-06
1877,4.608e-06
1879,2.2016e-05
1881,7.68e-06
1882,3.584e-06
1884,8.704e-06
1885,4.096e-06
1887,1.4848e-05
1890,6.144e-06
1892,2.56e-05
1895,1.1264e-05
1897,3.7888e-05
1898,8.704e-06
1900,3.5584e-05
1902,6.912e-06
1904,0.000170752
1906,1.0496e-05
1908,2.4832e-05
1910,7.424e-06
1911,4.608e-06
1912,1.536e-06
1915,5.632e-06
1917,1.8688e-05
1919,1.792e-06
1920,1.792e-06
1921,2.2784e-05
1923,9.728e-06
1925,4.5312e-05
1929,8.704e-06
1932,2.9952e-05
1935,2.0736e-05
1938,1.8944e-05
1940,2.9696e-05
1942,3.3536e-05
1944,1.3056e-05
1945,2.304e-06
1946,1.024e-06
1950,9.472e-06
1951,6.912e-06
1953,4.0192e-05
1955,2.7904e-05
1956,5.12e-06
1960,2.3296e-05
1964,1.2288e-05
1966,1.3824e-05
1967,3.3024e-05
1969,1.1008e-05
1972,4.1728e-05
1975,3.8912e-05
1977,2.8416e-05
1978,0.000140288
1980,3.072e-06
1982,1.3568e-05
1983,0.0
1985,1.4592e-05
1986,1.024e-05
1988,8.192e-06
1990,2.4832e-05
1991,5.888e-06
1992,1.9712e-05
1995,5.9136e-05
1996,4.096e-06
1997,3.584e-06
2002,2.7904e-05
2006,1.2288e-05
2008,2.304e-06
2010,1.6896e-05
2012,1.9456e-05
2014,7.936e-06
2016,5.12e-07
2017,7.168e-06
2019,2.0224e-05
2021,6.4e-06
2022,4.352e-06
2024,7.68e-07
2025,5.12e-06
2028,2.56e-07
2030,1.28e-05
2033,5.888e-06
2034,5.3504e-05
2037,5.12e-06
2038,4.5824e-05
2041,2.4832e-05
2042,1.5104e-05
2043,1.0496e-05
2045,2.0224e-05
2049,2.3296e-05
2051,8.448e-06
2053,2.1248e-05
2055,1.7664e-05
2057,1.7152e-05
2060,2.304e-06
2061,1.28e-06
2062,7.424e-06
2064,5.12e-07
2066,2.0736e-05
2069,9.216e-06
2070,1.3568e-05
2073,1.0496e-05
2076,1.7664e-05
2079,4.5056e-05
2082,1.3824e-05
2085,1.0496e-05
2087,2.304e-05
2088,4.0192e-05
2090,6.144e-06
2092,4.096e-06
2093,7.68e-06
2096,2.0224e-05
2098,1.1008e-05
2100,6.4e-06
2103,1.536e-06
2105,2.816e-05
2107,8.704e-06
2109,1.28e-05
2110,1.4336e-05
2112,4.3776e-05
2114,4.608e-06
2115,7.68e-06
2119,5.5296e-05
2121,2.4064e-05
2125,5.12e-07
2126,1.0752e-05
2127,1.024e-06
2131,1.2288e-05
2133,2.9952e-05
2134,2.56e-06
2135,2.2784e-05
2136,8.448e-06
2138,2.56e-06
2139,1.1776e-05
2141,3.584e-06
2142,1.28e-05
2146,2.0992e-05
2148,2.304e-06
2150,3.84e-05
2155,7.3728e-05
2160,2.048e-05
2162,5.376e-06
2163,1.536e-06
2164,1.8176e-05
2165,3.1744e-05
2167,3.84e-06
2169,2.5344e-05
2170,1.8432e-05
2172,4.8896e-05
2174,8.192e-06
2178,2.2016e-05
2181,1.2032e-05
2183,3.2768e-05
2186,1.28e-05
2188,5.12e-06
2190,4.608e-06
2191,6.272e-05
2194,0.000104704
2196,5.888e-06
2198,1.5104e-05
2201,2.176e-05
2202,7.424e-06
2204,5.376e-06
2206,1.536e-05
2207,2.304e-06
2209,4.1728e-05
2210,5.376e-06
2212,6.4e-06
2215,2.2016e-05
2217,2.9952e-05
2218,1.024e-06
2220,1.0752e-05
2223,7.168e-06
2225,1.152e-05
2227,2.6112e-05
2228,1.024e-06
2231,2.0736e-05
2233,1.1776e-05
2235,2.048e-06
2236,1.28e-05
2237,6.912e-06
2239,7.936e-06
2244,2.2784e-05
2247,3.2512e-05
2248,2.304e-05
2250,9.984e-06
2253,7.68e-06
2254,4.096e-06
2255,7.424e-06
2257,1.28e-05
2258,2.0736e-05
2260,7.7056e-05
2262,1.9456e-05
2263,8.192e-06
2265,3.1232e-05
2267,1.92e-05
2270,1.5872e-05
2271,6.912e-05
2274,5.888e-06
2275,1.7152e-05
2277,6.8608e-05
2279,1.5104e-05
2281,4.864e-06
2284,2.2272e-05
2287,2.2528e-05
2289,4.864e-06
2290,2.816e-06
2291,3.84e-05
2294,4.096e-06
2295,2.3808e-05
2297,2.432e-05
2300,1.3056e-05
2302,6.4e-06
2306,2.56e-05
2309,7.68e-07
2310,1.408e-05
2313,2.048e-06
2314,8.96e-06
2315,0.000177664
2318,1.792e-06
2320,2.8928e-05
2324,1.152e-05
2327,7.936e-06
2328,2.56e-06
2329,2.4576e-05
2333,2.304e-06
2335,1.8688e-05
2339,2.7136e-05
2342,2.1248e-05
2345,3.072e-05
2346,7.424e-06
2347,4.096e-06
2348,1.536e-06
2351,1.1264e-05
2352,2.56e-06
2353,7.424e-06
2354,1.3312e-05
2356,1.1264e-05
2359,3.8656e-05
2361,2.0736e-05
2362,1.024e-06
2363,1.28e-06
2365,8.448e-06
2366,8.448e-06
2368,1.6896e-05
2369,5.888e-06
2373,4.3776e-05
2375,1.28e-06
2377,4.608e-06
2378,2.816e-06
2379,5.12e-07
2380,1.0752e-05
2382,9.472e-06
2383,1.024e-05
2384,1.2288e-05
2387,3.584e-06
2389,5.12e-06
2390,2.56e-06
2391,7.68e-06
2393,1.3312e-05
2394,8.96e-06
2396,1.0496e-05
2398,3.584e-06
2399,1.536e-05
2400,6.144e-06
2403,7.168e-06
2405,3.328e-06
2408,0.0
2410,6.144e-06
2411,5.632e-06
2413,1.0752e-05
2414,1.3824e-05
2417,3.072e-05
2420,1.9712e-05
2422,8.9344e-05
2424,2.176e-05
2426,1.024e-06
2427,2.048e-06
2429,1.408e-05
2431,2.7904e-05
2435,0.00023808
2437,5.5552e-05
2441,4.5056e-05
2443,2.56e-07
2444,2.816e-06
2445,7.68e-07
2447,2.048e-06
2448,2.9952e-05
2450,0.00015872
2453,7.68e-06
2455,5.632e-06
2457,3.0464e-05
2459,2.0224e-05
2461,1.28e-05
2464,1.3824e-05
2467,2.56e-07
2469,1.2544e-05
2470,1.7408e-05
2472,2.048e-06
2474,1.2544e-05
2477,1.3568e-05
2479,1.536e-06
2480,2.56e-07
2481,2.1248e-05
2483,1.4336e-05
2487,1.3568e-05
2489,6.4e-06
2492,5.1968e-05
2494,3.6096e-05
2496,5.12e-07
2498,8.448e-06
2499,2.048e-06
2501,3.84e-06
2502,1.1008e-05
2503,1.4336e-05
2505,2.1248e-05
2507,1.024e-06
2508,5.632e-06
2510,5.12e-07
2511,3.328e-06
2512,9.472e-06
2514,5.7856e-05
2519,6.656e-06
2521,3.4304e-05
2523,7.936e-06
2524,4.8128e-05
2528,2.56e-06
2530,4.864e-06
2531,2.048e-06
2532,4.0192e-05
2534,2.1248e-05
2537,6.4e-06
2538,3.712e-05
2540,4.352e-06
2541,1.4336e-05
2543,5.632e-06
2545,2.0992e-05
2547,1.792e-05
2548,3.328e-06
2549,6.3488e-05
2552,1.4336e-05
2554,6.4e-06
2557,2.1248e-05
2560,4.352e-06
2562,1.3824e-05
2565,1.536e-05
2567,1.3312e-05
2568,0.000713216
2570,9.472e-06
2573,4.7616e-05
2574,0.00010496
2576,1.5616e-05
2578,1.8944e-05
2579,1.792e-06
2582,1.9712e-05
2584,1.152e-05
2586,7.68e-07
2587,6.912e-06
2589,6.5792e-05
2592,3.0208e-05
2595,5.376e-06
2598,1.1264e-05
2599,5.12e-07
2601,2.7136e-05
2603,5.632e-06
2604,1.6128e-05
2605,8.704e-05
2607,5.632e-06
2610,1.5104e-05
2612,2.304e-06
2614,6.784e-05
2618,3.584e-06
2620,4.096e-06
2625,3.1744e-05
2626,4.6592e-05
2629,3.8912e-05
2633,2.1504e-05
2635,7.68e-07
2637,1.536e-05
2638,1.5104e-05
2640,1.28e-06
2643,8.192e-06
2644,4.864e-06
2645,5.12e-06
2647,9.984e-06
2649,4.864e-06
2650,7.68e-07
2651,2.432e-05
2654,9.984e-06
2655,8.704e-05
2657,9.216e-06
2658,6.144e-06
2660,3.584e-06
2661,3.1232e-05
2664,8.448e-06
2666,3.2768e-05
2669,6.656e-06
2670,1.5104e-05
2671,1.536e-06
2672,0.00010624
2674,8.448e-06
2677,3.7888e-05
2679,1.2544e-05
2680,5.12e-07
2681,1.2544e-05
2683,2.1504e-05
2684,6.656e-06
2685,7.9616e-05
2687,5.5552e-05
2690,6.0416e-05
2692,6.0416e-05
2694,7.68e-06
2697,1.3568e-05
2698,4.8128e-05
2700,5.12e-06
2701,7.68e-07
2703,2.3296e-05
2705,8.96e-06
2706,1.0496e-05
2708,2.304e-06
2709,1.7408e-05
2711,1.3568e-05
2713,2.432e-05
2714,1.7408e-05
2715,4.096e-06
2717,8.704e-06
2720,1.28e-05
2721,5.0176e-05
2724,6.912e-06
2725,3.328e-06
2727,5.12e-07
2729,7.424e-06
2730,9.216e-06
2732,8.96e-06
2734,6.3232e-05
2735,4.4288e-05
2737,5.12e-06
2739,7.168e-06
2741,8.448e-06
2743,9.216e-06
2744,7.424e-06
2746,3.2e-05
2749,7.8592e-05
2752,4.5312e-05
2754,4.096e-06
2755,2.1248e-05
2756,1.9456e-05
2757,1.792e-05
2758,2.048e-06
2762,1.0496e-05
2764,0.000105472
2769,8.704e-05
2771,0.000152576
2775,0.000159232
2778,2.7136e-05
2782,5.376e-06
2784,3.968e-05
2786,3.584e-06
2787,2.688e-05
2790,2.4064e-05
2791,1.5616e-05
2795,8.4224e-05
2797,2.56e-05
2799,8.192e-06
2801,9.984e-06
2802,1.8688e-05
2808,9.728e-06
2809,3.1232e-05
2812,1.92e-05
2814,3.4304e-05
2816,3.5072e-05
2818,1.152e-05
2821,3.2768e-05
2823,1.28e-05
2824,3.584e-06
2825,8.192e-06
2826,6.656e-06
