sequence_number,time_taken_to_correct_s
1504,1.9712e-05
1515,4.2496e-05
1528,2.176e-05
1553,5.376e-06
1555,3.3536e-05
1567,0.00010752
1575,2.2784e-05
1588,9.216e-06
1612,5.0176e-05
1615,2.4064e-05
1631,5.12e-07
1637,2.56e-07
1644,9.7792e-05
1657,1.536e-06
1689,2.6624e-05
1692,4.6592e-05
1707,3.9168e-05
1721,2.9952e-05
1732,7.936e-06
1737,8.704e-06
1739,8.5504e-05
1763,2.56e-07
1793,3.4304e-05
1807,2.0736e-05
1810,6.4512e-05
1833,3.84e-06
1845,1.8432e-05
1849,2.6624e-05
1860,2.048e-06
1869,4.608e-06
1892,4.096e-06
1897,9.728e-06
1900,1.536e-06
1904,0.000134656
1925,1.152e-05
1953,1.3056e-05
1967,1.8432e-05
1972,1.1008e-05
1978,0.000114432
1995,9.728e-06
2034,3.8144e-05
2038,1.664e-05
2079,2.304e-05
2088,2.3808e-05
2105,6.656e-06
2112,2.9952e-05
2119,2.688e-05
2133,4.864e-06
2135,7.68e-06
2150,1.6896e-05
2155,4.9152e-05
2165,1.3312e-05
2172,2.816e-05
2191,3.4048e-05
2194,6.0928e-05
2209,2.56e-06
2244,4.352e-06
2247,8.192e-06
2258,6.656e-06
2260,4.5568e-05
2271,4.5824e-05
2277,1.7408e-05
2291,1.024e-06
2315,0.0001664
2339,2.048e-06
2345,2.56e-07
2354,0.0
2359,1.5104e-05
2373,1.7664e-05
2417,1.1008e-05
2422,6.2976e-05
2435,0.000202752
2450,9.984e-05
2492,2.9696e-05
2494,2.56e-07
2514,4.6848e-05
2521,4.352e-06
2524,1.408e-05
2532,2.6112e-05
2538,1.28e-06
2549,4.5312e-05
2568,0.00069888
2605,6.5792e-05
2614,2.7904e-05
2625,5.632e-06
2626,2.9184e-05
2651,2.56e-06
2655,7.4496e-05
2672,8.8064e-05
2685,5.5552e-05
2721,3.328e-05
2734,3.7888e-05
2735,2.048e-05
2749,4.2752e-05
2764,6.8352e-05
2769,3.456e-05
2771,7.68e-05
2775,5.504e-05
2795,2.6112e-05
2809,1.3824e-05
2848,7.3472e-05
2863,1.536e-05
2881,1.792e-06
2885,3.584e-06
2889,0.000128256
2903,0.000101376
2906,1.408e-05
2963,2.0736e-05
2965,3.4048e-05
2982,2.4832e-05
2993,2.9184e-05
2994,0.000100864
3008,1.9968e-05
3025,2.816e-05
3028,1.4848e-05
3031,1.28e-06
3034,9.6e-05
3047,4.352e-06
3054,2.3808e-05
3058,1.536e-06
3064,7.168e-06
3069,8.192e-06
3078,6.4e-06
3080,3.84e-06
3087,2.2272e-05
3091,1.28e-05
3095,5.12e-06
3098,3.2512e-05
3101,5.2992e-05
3116,2.944e-05
3119,2.048e-06
3121,0.000128512
3147,2.048e-05
3155,2.432e-05
3162,2.4064e-05
3170,2.3808e-05
3174,5.376e-05
3195,1.4336e-05
3200,3.7888e-05
3202,7.168e-06
3216,1.0496e-05
3223,2.56e-07
3230,9.728e-06
3234,5.12e-06
3238,2.304e-06
3243,5.12e-07
3248,2.1248e-05
3250,1.6384e-05
3255,5.12e-07
3263,7.424e-06
3275,3.6096e-05
3282,2.304e-06
3287,7.68e-07
3289,5.888e-06
3295,9.0112e-05
3306,4.096e-06
3318,2.304e-06
3320,1.5616e-05
3327,5.12e-06
3332,1.024e-06
3346,2.304e-06
3347,1.024e-06
3351,1.0496e-05
3355,6.656e-06
3356,2.0736e-05
3357,2.56e-06
3358,3.4816e-05
3361,1.7664e-05
3363,0.00016896
3374,5.6576e-05
3380,1.4592e-05
3391,2.4576e-05
3397,1.8432e-05
3400,2.3808e-05
3409,8.192e-06
3414,5.888e-06
3415,7.424e-06
3428,4.864e-06
3431,8.704e-06
3439,4.864e-06
3445,6.4e-06
3450,2.816e-06
3452,0.000153856
3455,3.1488e-05
3476,0.000371456
3496,1.1008e-05
3502,1.024e-06
3504,2.8416e-05
3514,4.1216e-05
3520,2.6624e-05
3534,1.4592e-05
3540,1.152e-05
3544,8.32e-05
3556,3.328e-06
3571,7.68e-07
3574,1.1008e-05
3578,1.792e-06
3584,0.0
3586,7.68e-06
3587,1.536e-06
3590,4.608e-05
3592,1.3824e-05
3605,0.00041472
3617,9.5232e-05
3635,0.0
3639,1.28e-06
3643,1.3312e-05
3644,7.424e-06
3665,3.1232e-05
3672,1.4848e-05
3673,2.7392e-05
3675,2.1504e-05
3702,1.536e-06
3704,1.5104e-05
3708,7.936e-06
3710,3.328e-06
3714,7.3984e-05
3730,2.304e-06
3734,1.024e-06
3739,1.792e-06
3742,9.472e-06
3743,9.216e-06
3750,8.192e-06
3754,2.048e-06
3759,3.584e-06
3763,1.024e-06
3768,2.304e-06
3769,1.2288e-05
3780,1.0496e-05
3784,3.328e-06
3794,5.12e-06
3796,1.664e-05
3803,4.608e-06
3808,4.608e-06
3810,4.864e-06
3815,5.632e-06
3820,1.7152e-05
3823,5.12e-07
3825,8.96e-06
3826,6.1696e-05
3830,2.4832e-05
3858,1.3824e-05
3867,2.048e-06
3873,2.6368e-05
3875,2.048e-06
3883,6.656e-06
3884,3.584e-06
3889,3.9424e-05
3892,2.8416e-05
3896,3.2512e-05
3907,1.8176e-05
3919,1.0496e-05
3928,7.936e-06
3931,6.4e-05
3941,2.5856e-05
3945,1.792e-06
3950,1.4592e-05
3955,0.000144128
3966,6.7584e-05
3973,0.000327424
3982,1.152e-05
4018,3.84e-05
4023,1.8176e-05
4029,3.1488e-05
4036,1.0752e-05
4038,1.28e-06
4045,2.2528e-05
4060,3.6352e-05
4065,1.024e-06
4071,5.0688e-05
4091,7.936e-06
4094,7.8336e-05
4101,1.792e-06
4109,4.352e-06
4117,5.888e-06
4122,2.3296e-05
4129,1.0752e-05
4136,0.000102144
4139,2.56e-07
4142,9.728e-06
4162,9.4976e-05
4179,1.0752e-05
4192,1.2032e-05
4199,4.096e-06
4204,2.56e-07
4206,5.0432e-05
4210,3.072e-06
4217,5.12e-07
4226,2.56e-06
4227,3.7888e-05
4236,8.192e-06
4238,2.7136e-05
4250,1.1008e-05
4260,3.072e-06
4263,5.12e-07
4264,2.176e-05
4277,8.4224e-05
4300,5.12e-07
4303,6.656e-06
4308,1.792e-06
4310,6.4256e-05
4314,1.1008e-05
4331,4.608e-06
4340,2.56e-06
4345,2.2784e-05
4351,1.536e-06
4354,2.7904e-05
4355,6.144e-06
4367,2.816e-06
4371,5.376e-06
4373,3.7632e-05
4379,8.2432e-05
4402,2.56e-07
4412,3.584e-06
4413,1.792e-06
4418,5.12e-06
4422,2.56e-06
4426,4.864e-06
4429,7.936e-06
4431,2.048e-06
4433,1.5872e-05
4436,2.3552e-05
4451,3.328e-05
4467,4.352e-06
4470,4.608e-06
4471,1.6896e-05
4477,8.192e-06
4482,6.912e-06
4491,1.3568e-05
4493,0.00023936
4522,3.584e-06
4527,1.152e-05
4531,0.000168448
4548,1.536e-06
4550,1.2544e-05
4552,2.6368e-05
4556,7.168e-05
4565,7.168e-06
4567,0.000183296
4569,0.000412928
4574,0.00013824
4619,7.04e-05
4629,0.000151296
4652,5.248e-05
4674,5.632e-06
4713,2.8416e-05
4719,3.4816e-05
4732,1.0752e-05
4736,2.6624e-05
4750,9.728e-06
4756,0.001398528
4758,0.003324672
4761,0.000360704
4764,0.003329792
4769,0.000705536
4830,1.28e-06
4838,0.000111616
4842,0.000389632
4847,0.000198912
4907,8.192e-06
4915,1.8688e-05
4928,1.0752e-05
4950,8.192e-06
4967,2.56e-07
4975,1.152e-05
4982,5.888e-06
4990,2.0224e-05
5005,3.84e-06
5023,2.3552e-05
5043,1.0752e-05
5048,8.448e-06
5067,6.144e-06
5069,8.704e-06
5073,6.912e-06
5085,3.584e-06
5088,2.56e-07
5094,5.0688e-05
5118,0.00017664
5127,2.2016e-05
5142,1.5616e-05
5147,1.024e-06
5155,0.000124928
5157,4.5056e-05
5169,0.000454144
5171,4.7616e-05
5216,3.328e-05
5218,3.0464e-05
5235,0.000173568
5250,5.4272e-05
5257,2.1248e-05
5269,0.000181248
5282,5.6064e-05
5288,2.176e-05
5309,1.536e-06
5326,2.048e-05
5335,1.9712e-05
5342,4.096e-06
5348,4.48e-05
5351,2.4064e-05
5362,2.816e-06
5363,3.328e-06
5387,0.000111616
5413,6.656e-06
5436,1.536e-06
5447,3.584e-06
5459,2.4576e-05
5464,9.728e-06
5471,7.936e-06
5475,0.000130048
5481,2.8672e-05
5506,7.7056e-05
5526,2.1504e-05
5560,2.4832e-05
5590,1.1008e-05
5604,3.072e-06
5612,5.12e-07
5620,2.2784e-05
5631,3.84e-06
5649,1.6896e-05
5650,0.00011648
5678,1.536e-06
5686,0.000127488
5709,4.608e-06
5720,3.584e-06
5725,1.7408e-05
5731,1.1264e-05
5737,2.816e-06
5750,1.2288e-05
5758,1.9456e-05
5768,1.0752e-05
5771,0.000285184
5805,3.0976e-05
5811,4.0704e-05
5850,1.536e-06
5861,8.0384e-05
5868,3.0976e-05
5893,1.28e-06
5896,2.7904e-05
5906,8.4736e-05
5916,0.000125952
5933,8.96e-06
5960,3.328e-05
5972,2.3296e-05
5978,1.9712e-05
5991,1.024e-06
5997,1.4592e-05
6005,2.2528e-05
6024,2.56e-06
6030,0.000232448
6050,2.5856e-05
6058,8.96e-06
6065,4.4544e-05
6083,1.9712e-05
6094,3.1744e-05
6108,6.8608e-05
6118,3.2256e-05
6120,0.002330112
6162,2.1504e-05
6171,2.7392e-05
6186,2.048e-05
6193,1.0752e-05
6208,1.7152e-05
6210,1.3312e-05
6224,5.12e-07
6230,1.024e-06
6232,6.656e-06
6233,2.432e-05
6239,1.7152e-05
6247,1.8688e-05
6261,9.984e-06
6274,2.176e-05
6278,8.96e-06
6285,4.352e-06
6295,6.5536e-05
6308,4.1216e-05
6346,5.12e-06
6348,7.68e-07
6354,2.944e-05
6355,2.7648e-05
6357,5.4016e-05
6365,5.888e-06
6367,0.000229376
6373,0.000887808
6408,1.1776e-05
6421,3.1232e-05
6423,2.56e-07
6428,0.000146176
6447,4.864e-06
6456,2.816e-05
6463,2.1504e-05
6466,2.8416e-05
6471,7.424e-05
6495,2.0736e-05
6506,3.8144e-05
6525,1.5872e-05
6528,1.536e-06
6530,4.608e-06
6540,1.0496e-05
6568,7.424e-06
6570,1.536e-05
6582,3.6096e-05
6588,0.000110592
6610,4.8128e-05
6617,1.0496e-05
6619,0.0
6631,9.3952e-05
6642,6.8352e-05
6674,3.2256e-05
6690,1.0496e-05
6706,4.0704e-05
6712,2.56e-06
6733,4.352e-05
6742,4.3776e-05
6760,2.7904e-05
6772,1.4848e-05
6778,7.68e-06
6783,1.28e-06
6787,3.072e-06
6798,1.792e-06
6801,0.000670208
6821,6.4e-06
6854,2.6368e-05
6867,2.1248e-05
6872,0.0
6897,6.7072e-05
6904,1.536e-05
6910,0.000167168
6933,3.1744e-05
6937,2.9184e-05
6948,1.6384e-05
6955,0.00017024
6966,0.000132096
6973,3.328e-06
6975,0.007801856
7042,4.864e-06
7054,2.048e-06
7060,4.48e-05
7070,1.5872e-05
7071,1.152e-05
7081,0.000393216
7099,9.728e-06
7122,2.5344e-05
7131,2.8416e-05
7135,6.2464e-05
7146,1.4592e-05
7147,0.000128768
7187,5.12e-07
7194,6.656e-05
7200,0.000187136
7230,3.5072e-05
7232,0.000101632
7251,1.536e-06
7252,0.000126208
7272,1.024e-05
7294,3.4304e-05
7298,2.9184e-05
7301,1.6128e-05
7308,6.528e-05
7338,2.56e-07
7354,5.1968e-05
7358,1.664e-05
7370,3.328e-06
7382,1.6896e-05
7394,1.4848e-05
7397,0.000100352
7409,0.00014976
7426,5.1968e-05
7430,8.448e-06
7432,1.28e-06
7445,4.4032e-05
7487,4.096e-06
7497,1.536e-06
7498,1.0752e-05
7501,1.9456e-05
7538,2.7904e-05
7546,5.2736e-05
7549,8.8832e-05
7554,3.4816e-05
7555,1.5104e-05
7568,5.248e-05
7571,1.6384e-05
7573,7.3216e-05
7582,5.5296e-05
7600,3.456e-05
7630,3.4816e-05
7646,1.024e-06
7655,9.216e-06
7658,7.1168e-05
7677,2.2272e-05
7680,4.1984e-05
7686,4.096e-05
7695,6.912e-06
7703,5.12e-06
7708,3.2768e-05
7719,1.0496e-05
7725,2.6112e-05
7739,2.56e-06
7746,1.8944e-05
7749,1.7152e-05
7753,6.6304e-05
7758,8.192e-05
7786,1.9968e-05
7788,8.704e-06
7795,1.3056e-05
7798,8.9856e-05
7804,0.00100864
7842,6.6048e-05
7853,7.7056e-05
7865,1.9968e-05
7870,1.8688e-05
7876,3.0464e-05
7895,1.792e-06
7896,1.024e-05
7902,3.584e-06
7915,2.2528e-05
7917,6.5536e-05
7945,9.728e-06
7955,7.9616e-05
7966,1.0752e-05
7969,3.584e-06
7982,3.328e-06
7986,4.864e-06
7989,0.000185856
8006,8.192e-06
8026,7.168e-06
8032,0.000528384
8089,1.2288e-05
8092,1.28e-06
8111,5.632e-06
8117,2.6624e-05
8131,1.4848e-05
8134,1.3824e-05
8136,7.936e-06
8138,3.5072e-05
8155,4.352e-05
8167,3.9424e-05
8184,5.12e-07
8211,1.4336e-05
8220,2.56e-06
8236,1.0496e-05
8241,2.56e-07
8260,9.472e-06
8276,2.1504e-05
8285,5.5552e-05
8292,2.2016e-05
8295,5.888e-06
8313,4.3264e-05
8319,2.3552e-05
8329,1.3824e-05
8340,3.0464e-05
8365,1.8432e-05
8368,8.2688e-05
8386,3.9168e-05
8408,0.001634816
8424,3.1744e-05
8477,4.5568e-05
8485,5.12e-07
8503,3.5072e-05
8518,2.432e-05
8530,5.12e-07
8538,5.888e-06
8542,1.4336e-05
8559,2.0224e-05
8568,6.4768e-05
8587,8.2944e-05
8600,2.56e-07
8603,1.664e-05
8611,3.84e-05
8627,1.3568e-05
8630,3.0208e-05
8639,7.68e-06
8644,0.000122624
8655,7.168e-06
8670,1.8432e-05
8676,6.144e-06
8688,3.584e-06
8696,4.0448e-05
8709,4.5824e-05
8732,4.6336e-05
8738,1.8432e-05
8751,2.0224e-05
8755,2.8416e-05
8762,0.000175104
8771,0.000110592
8794,2.816e-06
8798,4.8384e-05
8815,7.68e-06
8818,5.376e-06
8821,2.9952e-05
8842,3.072e-05
8856,9.216e-06
8862,2.7392e-05
8872,8.576e-05
8908,2.8416e-05
8914,1.2032e-05
8926,7.424e-06
8935,1.9712e-05
8936,3.584e-06
8938,1.7152e-05
8959,7.168e-06
8964,8.448e-06
8976,2.2016e-05
8979,1.792e-05
8984,7.168e-06
8994,2.4832e-05
9013,1.024e-05
9022,1.6896e-05
9029,1.8944e-05
9031,1.6384e-05
9042,1.5872e-05
9054,3.7632e-05
9065,2.2272e-05
9068,2.56e-06
9076,1.8944e-05
9088,0.000161536
9117,0.000110848
9134,2.816e-05
9136,0.000414464
9164,3.4048e-05
9178,1.3312e-05
9187,7.168e-06
9195,5.1456e-05
9199,1.536e-06
9243,3.584e-05
9245,6.8352e-05
9249,1.0496e-05
9274,7.3984e-05
9284,1.536e-05
9296,8.4736e-05
9300,1.28e-05
9312,2.5344e-05
9319,1.664e-05
9330,9.216e-06
9341,3.328e-06
9352,5.2224e-05
9355,1.9968e-05
9366,1.536e-05
9368,4.096e-06
9371,4.0448e-05
9374,2.304e-06
9394,7.424e-06
9398,1.92e-05
9405,2.8928e-05
9408,7.68e-07
9424,3.072e-06
9434,3.328e-05
9458,3.3536e-05
9484,6.2464e-05
9487,6.6304e-05
9510,4.096e-06
9519,2.304e-06
9526,5.9136e-05
9530,0.000101632
9544,3.0208e-05
9556,3.0208e-05
9573,2.688e-05
9576,4.3264e-05
9584,9.728e-06
9589,4.352e-06
9628,1.9712e-05
9631,2.176e-05
9642,3.5072e-05
9652,2.8416e-05
9657,1.2288e-05
9671,1.1008e-05
9673,0.00025984
9686,5.12e-07
9690,2.6112e-05
9702,7.168e-06
9712,5.4528e-05
9718,1.9456e-05
9743,3.584e-06
9757,3.6864e-05
9760,4.3264e-05
9762,1.7408e-05
9775,4.6592e-05
9792,1.8432e-05
9796,1.1776e-05
9810,5.1968e-05
9819,1.9968e-05
9831,4.3264e-05
9833,0.000176128
9848,2.56e-07
9855,1.2032e-05
9867,2.6112e-05
9872,1.9712e-05
9881,9.472e-06
9901,1.792e-06
9931,8.704e-06
9939,5.6832e-05
9956,0.000114944
9965,1.28e-06
9973,4.1984e-05
9975,0.000400384
10005,5.2224e-05
10012,1.1264e-05
10027,4.9408e-05
10043,1.0496e-05
10047,1.1776e-05
10055,7.68e-06
10061,1.1776e-05
10087,2.5344e-05
10097,3.2256e-05
10105,1.7408e-05
10112,1.664e-05
10115,3.072e-06
10127,4.1984e-05
10143,2.2784e-05
10154,2.048e-06
10176,0.000173824
10187,3.2512e-05
10196,1.152e-05
10209,5.4784e-05
10214,2.5856e-05
10224,3.0464e-05
10239,4.5824e-05
10241,3.6352e-05
10250,2.3808e-05
10266,2.56e-05
10303,7.68e-07
10306,2.2528e-05
10321,4.8384e-05
10343,5.1968e-05
10361,4.7104e-05
10375,0.000329984
10412,4.8896e-05
10414,1.024e-05
10426,2.4832e-05
10443,9.984e-06
10444,2.176e-05
10446,8.0384e-05
10453,1.3056e-05
10458,2.1248e-05
10462,2.6368e-05
10465,4.864e-06
10495,4.48e-05
10502,4.608e-05
10515,0.000655616
10537,3.072e-06
10552,1.6128e-05
10566,2.3552e-05
10567,4.7616e-05
10574,5.6832e-05
10575,0.000370432
10628,1.28e-06
10653,4.6336e-05
10654,0.000383744
10671,1.2032e-05
10687,1.8944e-05
10695,8.576e-05
10715,4.1984e-05
10734,5.1968e-05
10763,6.3232e-05
10768,2.8672e-05
10778,2.176e-05
10781,1.9968e-05
10796,3.2e-05
10812,2.4064e-05
10814,1.7152e-05
10830,4.2496e-05
10853,7.936e-06
10859,5.0432e-05
10866,4.3264e-05
10883,2.2784e-05
10890,7.0144e-05
10919,6.1952e-05
10923,3.2512e-05
10935,3.072e-05
10964,5.632e-06
10965,2.432e-05
10973,8.448e-06
10981,7.68e-05
10991,0.000101376
11012,8.96e-06
11021,2.8672e-05
11038,2.5856e-05
11066,4.3264e-05
11075,6.528e-05
11084,4.608e-05
11112,3.584e-06
11118,3.9168e-05
11134,5.7344e-05
11143,3.3792e-05
11153,7.936e-06
11165,1.792e-05
11168,4.864e-06
11174,0.000119552
11204,3.072e-05
11207,4.992e-05
11228,3.5328e-05
11243,4.352e-06
11279,1.536e-06
11283,7.936e-06
11289,4.992e-05
11298,3.0208e-05
11300,1.2544e-05
11302,2.304e-06
11307,4.736e-05
11325,4.5824e-05
11357,1.2032e-05
11363,2.7392e-05
11366,3.2e-05
11375,1.7408e-05
11387,1.408e-05
11397,2.6112e-05
11405,2.4832e-05
11414,3.0976e-05
11428,0.000109312
11444,8.32e-05
11452,3.0208e-05
11464,4.0448e-05
11476,9.856e-05
11482,8.96e-06
11507,1.1008e-05
11509,3.7376e-05
11516,5.12e-05
11522,1.2288e-05
11528,1.0752e-05
11533,3.2256e-05
11545,2.432e-05
11559,2.688e-05
11573,8.704e-06
11584,3.1744e-05
11597,2.0992e-05
11628,0.000108288
11639,3.328e-06
11658,3.4816e-05
11663,0.00013568
11689,5.504e-05
11695,1.28e-06
11700,1.7152e-05
11718,2.7392e-05
11723,5.0176e-05
11745,4.096e-06
11755,2.9696e-05
11756,0.000344832
11783,1.2032e-05
11804,3.7376e-05
11829,3.9936e-05
11840,4.4288e-05
11856,4.3776e-05
11858,6.0416e-05
11865,1.28e-06
11885,2.56e-06
11896,4.096e-06
11899,4.352e-06
11906,7.168e-06
11908,5.376e-06
11922,3.584e-06
11936,4.6848e-05
11959,9.0112e-05
11973,2.688e-05
11981,5.632e-06
11997,8.704e-06
12001,4.608e-06
12004,2.3808e-05
12005,1.5872e-05
12012,5.888e-06
12028,1.1008e-05
12043,2.5856e-05
12051,4.8128e-05
12069,0.000106496
12089,5.0688e-05
12090,2.432e-05
12096,7.68e-06
12115,1.408e-05
12130,1.792e-06
12143,3.8656e-05
12155,1.536e-06
12165,2.816e-06
12174,4.4544e-05
12201,5.12e-07
12204,5.3504e-05
12208,6.5024e-05
12220,5.4016e-05
12240,3.6096e-05
12243,1.9968e-05
12277,5.12e-05
12290,4.7104e-05
12301,1.7408e-05
12303,5.632e-06
12331,2.7648e-05
12355,2.56e-06
12356,5.4272e-05
12358,0.000705792
12400,9.472e-06
12402,4.5568e-05
12425,4.5568e-05
12429,2.176e-05
12448,7.1936e-05
12478,3.84e-06
12490,3.328e-06
12492,1.0496e-05
12495,3.072e-05
12496,1.9712e-05
12507,3.6864e-05
12523,3.1232e-05
12526,4.1216e-05
12536,2.0736e-05
12553,2.2784e-05
12579,6.1184e-05
12582,8.3456e-05
12609,3.8912e-05
12617,3.6096e-05
12650,2.6368e-05
12663,4.2496e-05
12665,1.8944e-05
12686,5.12e-07
12692,2.7392e-05
12696,3.9936e-05
12730,1.4336e-05
12735,3.3792e-05
12749,1.152e-05
12753,3.584e-05
12758,3.9168e-05
12760,2.8672e-05
12791,4.864e-06
12804,2.2784e-05
12812,1.3312e-05
12822,2.4576e-05
12843,3.4048e-05
12845,2.8928e-05
12851,2.0992e-05
12871,2.4576e-05
12876,1.3056e-05
12879,1.3568e-05
12886,1.5616e-05
12900,2.3552e-05
12908,1.8688e-05
12922,3.9936e-05
12932,3.5584e-05
12941,0.000273664
12955,2.5856e-05
12957,2.0224e-05
12965,1.024e-05
12970,5.12e-06
12972,4.4032e-05
12981,0.000110592
12985,1.664e-05
12993,9.6256e-05
13037,1.8176e-05
13039,2.048e-05
13040,0.000136448
13058,2.6624e-05
13064,1.8944e-05
13078,1.152e-05
13080,3.584e-05
13103,3.5072e-05
13113,2.944e-05
13119,1.408e-05
13125,7.68e-07
13131,2.5344e-05
13147,2.7648e-05
13155,5.632e-06
13160,3.6096e-05
13165,4.5312e-05
13174,1.4848e-05
13188,1.3312e-05
13197,1.2544e-05
13203,1.9712e-05
13226,4.608e-06
13233,6.656e-06
13236,3.4816e-05
13240,2.6112e-05
13250,1.7664e-05
13258,3.9936e-05
13261,1.28e-05
13268,1.536e-06
13272,1.5872e-05
13290,5.0176e-05
13299,2.7904e-05
13302,9.984e-06
13305,7.68e-07
13311,4.992e-05
13320,1.8688e-05
13328,4.096e-06
13332,2.304e-05
13336,1.408e-05
13344,6.912e-06
13355,2.5088e-05
13358,9.1392e-05
13383,1.9456e-05
13396,1.536e-05
13398,0.0
13403,7.68e-06
13404,3.84e-06
13419,1.5104e-05
13429,3.072e-05
13439,2.3296e-05
13441,2.3552e-05
13459,3.1232e-05
13468,1.7408e-05
13476,1.28e-06
13492,1.3824e-05
13500,2.2272e-05
13504,6.4e-06
13514,5.5296e-05
13543,8.192e-06
13548,1.152e-05
13555,8.7808e-05
13572,9.4464e-05
13575,2.9184e-05
13608,2.1504e-05
13622,6.656e-06
13626,1.4848e-05
13630,1.536e-06
13635,3.072e-06
13647,3.2e-05
13674,2.304e-06
13675,1.9456e-05
13676,8.1408e-05
13689,1.1008e-05
13693,1.3568e-05
13724,3.4304e-05
13727,9.216e-06
13739,2.3552e-05
13768,0.000130816
13787,0.000105984
13808,5.4784e-05
13821,3.7632e-05
13846,1.1008e-05
13852,1.536e-05
13872,3.0208e-05
13904,1.1776e-05
13907,2.56e-07
13913,7.68e-07
13926,4.096e-06
13928,8.9856e-05
13942,9.4208e-05
13959,8.192e-05
13980,2.4064e-05
13993,8.704e-06
14025,5.12e-06
14031,4.608e-06
14039,2.4064e-05
14055,2.048e-06
14076,2.56e-07
14086,1.4592e-05
14102,1.7664e-05
14122,3.584e-06
14134,2.56e-07
14155,1.792e-06
14156,6.8864e-05
14162,1.408e-05
14165,9.0368e-05
14167,2.432e-05
14169,6.656e-05
14175,1.664e-05
14177,0.00011136
14184,4.5056e-05
14214,2.8672e-05
14228,2.1504e-05
14246,4.608e-05
14249,7.936e-05
14278,1.28e-06
14279,2.8928e-05
14283,6.912e-06
14302,3.2512e-05
14332,2.688e-05
14356,8.96e-06
14363,7.424e-06
14373,1.024e-05
14387,6.144e-05
14394,2.0224e-05
14428,5.632e-06
14437,1.2544e-05
14441,3.4816e-05
14444,7.5264e-05
14495,3.712e-05
14516,1.536e-06
14520,2.0224e-05
14523,1.792e-06
14526,1.2032e-05
14535,3.4816e-05
14538,4.352e-06
14560,2.6624e-05
14586,1.6384e-05
14590,2.2016e-05
14607,8.96e-06
14616,4.0448e-05
14644,7.68e-06
14657,1.4848e-05
14698,1.792e-06
14700,2.56e-05
14706,7.7312e-05
14746,3.0208e-05
14748,2.4576e-05
14755,0.000679424
14756,0.00105216
14773,0.00063488
14819,3.456e-05
14836,6.912e-06
14849,5.12e-07
14852,3.1232e-05
14864,8.448e-06
14869,1.3568e-05
14886,1.28e-05
14888,1.2032e-05
14895,7.6288e-05
14907,1.152e-05
14948,1.792e-06
14960,2.048e-06
14963,1.3056e-05
14964,9.472e-06
14968,4.7616e-05
14981,7.68e-06
15000,9.2672e-05
15011,4.3008e-05
15028,2.7136e-05
15047,4.6336e-05
15068,0.00027776
15106,1.7152e-05
15118,2.688e-05
15141,1.792e-06
15145,3.584e-06
15150,1.4848e-05
15152,8.192e-06
15155,1.1264e-05
15174,3.584e-06
15176,1.3824e-05
15190,1.2544e-05
15192,3.84e-06
15202,3.072e-06
15210,9.984e-06
15247,1.2288e-05
15253,1.536e-06
15262,1.024e-06
