sequence_number,time_taken_to_correct_ms
2152,0.0704
2154,0.173568
2157,0.052992
2158,0.033536
2160,0.09472
2161,0.000256
2163,0.01664
2164,0.015616
2165,0.05632
2166,0.013312
2169,0.165376
2172,0.014848
2174,0.053248
2176,0.026112
2177,0.036096
2178,0.050944
2180,0.100864
2183,0.059648
2185,0.219392
2187,0.1856
2189,0.066304
2190,0.022784
2191,0.011008
2192,0.123648
2194,0.025856
2195,0.119552
2198,0.064768
2199,0.111104
2201,0.077056
2204,0.160512
2206,0.011776
2207,0.16128
2209,0.081152
2212,0.17536
2215,0.01792
2217,0.187904
2219,0.132352
2221,0.032512
2222,0.004352
2223,0.029184
2224,0.077824
2227,0.099072
2228,0.041216
2229,0.007168
2230,0.002304
2232,0.08064
2233,0.10112
2236,0.139008
2240,0.087552
2242,0.120064
2243,0.064768
2248,0.074496
2250,0.00128
2251,0.221696
2254,0.004864
2257,0.00256
2258,0.058368
2259,0.073472
2261,0.016384
2262,0.067584
2264,0.184832
2267,0.07168
2268,0.091136
2270,0.032512
2271,0.002048
2273,0.180992
2275,0.051456
2277,0.182784
2280,0.072448
2282,0.050688
2283,0.167936
2285,0.100864
2286,0.025088
2289,0.712448
2294,0.129536
2297,0.185088
2299,0.835328
2301,0.047872
2302,0.068864
2303,0.026624
2305,0.016384
2306,0.167168
2308,0.2176
2310,0.20352
2312,0.069888
2314,0.007424
2315,0.066048
2317,0.079872
2318,0.05248
2320,0.04608
2323,0.46208
2325,0.090368
2326,0.016384
2327,0.181248
2329,0.153344
2332,0.214528
2335,0.080384
2338,0.201472
2340,0.028672
2341,0.060928
2343,0.034048
2345,0.022272
2347,0.132608
2349,0.077824
2352,0.116736
2353,0.033024
2355,0.138496
2356,0.093184
2358,0.008448
2359,0.081408
2360,0.143872
2362,0.007424
2363,0.109568
2365,0.188672
2366,0.124928
2368,0.038912
2369,0.103424
2372,0.064
2373,0.03968
2374,0.094976
2376,0.087296
2379,0.17536
2382,0.213248
2385,0.120064
2386,0.225792
2388,0.032256
2390,0.106496
2393,0.166912
2395,0.165376
2397,0.056064
2400,0.144128
2401,0.020992
2404,1.012224
2407,0.190208
2410,0.158208
2412,0.069376
2413,0.193536
2417,0.0512
2420,0.1024
2421,0.045056
2423,0.027904
2424,0.054784
2425,0.066048
2427,0.054272
2429,0.03456
2430,0.135936
2432,0.117248
2433,0.063232
2435,0.023808
2437,0.004608
2438,0.191744
2441,0.023552
2443,0.17152
2445,0.107776
2447,0.121088
2449,0.112384
2454,0.029696
2455,0.159744
2458,0.050432
2461,0.142848
2462,0.162816
2464,0.118528
2466,0.103936
2468,0.241152
2471,0.096
2472,0.049408
2473,0.009728
2474,0.100608
2477,0.045056
2480,0.079616
2483,0.102912
2484,0.030208
2485,0.084992
2488,0.04352
2489,0.07552
2490,0.040704
2492,0.178176
2494,0.139776
2495,0.024832
2498,0.019968
2499,1.132288
2502,0.212992
2505,0.187904
2507,0.072448
2509,0.218112
2512,0.012544
2515,0.059136
2517,0.009984
2518,0.130048
2522,0.021248
2523,0.006144
2524,0.234752
2527,0.000512
2529,0.303616
2532,0.154624
2535,0.13568
2537,0.180736
2539,0.018944
2541,0.014336
2542,0.054784
2543,0.026624
2549,0.083968
2550,0.142336
2552,0.02432
2554,0.012288
2556,0.09856
2558,0.111616
2559,0.02432
2561,0.060928
2563,0.109312
2565,0.087552
2569,0.025088
2570,0.057088
2572,0.063232
2574,0.039936
2576,0.150784
2578,0.105472
2580,0.163328
2581,0.035072
2583,0.088832
2585,0.047104
2586,0.034304
2588,0.261632
2590,0.116736
2591,0.178944
2593,0.199936
2595,0.141824
2596,0.057856
2598,0.071424
2599,0.00512
2602,0.129792
2603,0.059136
2605,0.01152
2606,0.040448
2608,0.167424
2610,0.18688
2612,0.041472
2613,0.032
2615,0.067072
2617,0.10112
2619,0.09344
2620,0.08832
2622,0.031232
2623,0.020224
2624,0.047616
2626,0.241664
2629,0.110592
2631,0.069376
2634,0.120064
2635,0.059648
2636,0.089856
2638,0.161792
2640,0.169472
2642,0.054528
2643,0.22656
2644,0.126976
2647,0.084224
2649,0.014848
2652,0.1344
2654,0.131328
2655,0.06528
2656,0.091904
2657,0.084224
2660,0.045568
2661,0.104448
2662,0.068608
2665,0.083712
2666,0.173056
2668,0.005888
2670,0.079104
2671,0.051712
2672,0.033024
2674,0.049408
2675,0.018176
2678,0.223744
2680,0.051456
2683,0.137984
2685,0.120064
2687,0.020224
2688,0.03456
2689,0.054272
2692,0.197376
2695,0.020224
2700,0.007168
2702,0.256256
2704,0.128
2706,0.110848
2708,0.104704
2712,0.122624
2714,0.015872
2719,0.018688
2721,0.129792
2723,0.077824
2726,0.023808
2727,0.004352
2728,0.114688
2733,0.263936
2735,0.105728
2736,0.029696
2738,0.189184
2740,0.091648
2742,0.047104
2743,0.011776
2745,0.06528
2746,0.017152
2747,0.116224
2748,0.005888
2751,0.01536
2753,0.324096
2756,0.089088
2758,0.037888
2760,0.211712
2762,0.051968
2765,0.102912
2766,0.13696
2769,0.085504
2771,0.086784
2772,0.0192
2773,0.080384
2775,0.07168
2776,0.02048
2777,0.023808
2778,0.025344
2779,0.01664
2780,0.060928
2783,0.073472
2785,0.166656
2787,0.039168
2788,0.100864
2790,0.115968
2793,0.054784
2795,0.216832
2798,0.09472
2800,0.271616
2802,0.279296
2803,0.143104
2805,0.118784
2807,0.008448
2808,0.027392
2811,0.077824
2813,0.104448
2814,0.086016
2815,0.018176
2817,0.987392
2819,0.135424
2821,0.048896
2823,0.17152
2825,0.107776
2827,0.337664
2829,0.016128
2832,0.133888
2833,0.057856
2836,0.099584
2837,0.05888
2841,0.058112
2842,0.14336
2844,0.122624
2847,0.098816
2848,0.25856
2851,0.02688
2852,0.210944
2855,0.15232
2857,0.064
2861,0.157952
2864,0.114176
2865,0.019968
2866,0.092928
2868,0.077824
2870,0.12288
2872,0.061952
2874,0.337664
2876,0.029696
2879,0.316672
2882,0.146688
2885,0.054528
2886,0.27264
2890,0.055808
2891,0.027392
2892,0.086016
2893,4.77184
2895,0.146176
2901,0.060928
2902,0.196864
2905,0.132352
2906,0.16896
2908,0.166656
2910,0.021504
2911,0.030976
2912,0.04608
2913,1.75872
2916,0.09856
2917,0.009472
2920,0.11648
2921,0.183296
2922,0.0064
2924,0.164352
2926,0.178688
2928,0.237824
2929,0.007936
2931,0.22784
2933,0.17408
2935,0.21248
2937,0.076544
2938,0.012288
2939,0.027648
2941,0.03584
2942,0.113152
2944,0.08064
2946,0.1728
2948,0.306432
2951,0.176896
2953,0.047104
2954,0.02688
2956,0.175104
2958,0.020992
2960,0.010752
2962,0.030208
2963,0.313088
2965,0.269824
2968,0.133632
2969,0.03328
2972,0.154624
2974,0.208128
2976,0.2496
2980,0.11904
2982,0.018432
2983,0.212992
2986,0.006912
2987,0.152832
2990,0.11008
2991,0.033024
2993,0.127232
2994,0.107008
2995,0.092672
2998,0.064512
3001,0.02432
3002,0.102656
3005,0.04608
3007,0.108032
3009,0.128256
3011,0.071168
3012,0.069888
3013,0.097536
3014,0.03328
3015,0.13312
3019,0.01152
3021,0.034304
3023,0.275456
3024,0.025856
3026,0.00896
3029,0.149248
3030,0.148992
3033,0.133888
3035,0.2176
3037,0.099328
3040,0.079104
3041,0.10112
3043,0.198144
3045,0.076032
3046,0.015616
3047,0.183808
3050,0.030208
3052,0.034048
3053,0.08192
3054,0.133632
3055,0.03328
3057,0.122624
3060,0.036608
3061,0.012544
3062,0.018688
3063,0.126464
3065,0.14336
3068,0.03712
3070,0.170752
3072,0.046848
3075,0.078336
3079,0.141056
3082,0.0448
3083,0.048896
3084,0.191232
3087,0.050432
3088,0.053248
3090,0.361728
3092,0.247552
3095,0.092928
3096,0.076288
3098,0.003584
3099,0.02176
3100,0.019968
3102,0.096768
3103,0.05376
3104,0.002304
3106,0.198656
3109,0.011264
3110,0.03584
3112,0.034816
3116,0.097792
3117,0.265216
3119,0.216832
3121,0.0192
3122,0.008704
3123,0.212992
3126,0.108032
3128,0.054272
3131,0.084992
3133,0.071936
3136,0.003584
3137,0.13184
3140,0.045056
3141,0.022272
3142,0.07552
3146,0.193024
3148,0.077568
3149,0.026624
3151,0.272896
3153,0.11392
3155,0.094464
3157,0.111872
3158,0.015616
3160,0.035328
3163,0.089088
3165,0.035328
3166,0.022784
3168,0.224
3170,0.014336
3171,0.086272
3175,0.088576
3177,0.137216
3179,0.054272
3180,0.903936
3182,0.051712
3183,1.540096
3187,0.220672
3189,0.068864
3190,0.144128
3192,0.08704
3193,0.253952
3194,0.032512
3196,0.044544
3197,0.037376
3198,0.04864
3200,0.01024
3201,0.082176
3204,0.174336
3208,0.284928
3210,0.077312
3212,0.169728
3213,0.042752
3216,0.025344
3219,0.17664
3220,0.022016
3222,0.123648
3223,0.018176
3227,0.125952
3229,0.066048
3230,0.012032
3231,0.005888
3233,0.155648
3234,0.042496
3238,0.110336
3240,0.022272
3241,0.031488
3244,0.083968
3245,0.07424
3247,0.188672
3249,0.205056
3252,0.26112
3254,0.044544
3255,0.028928
3256,0.143872
3257,0.246016
3260,0.092928
3262,0.061184
3264,0.024832
3266,0.06656
3267,0.09984
3268,0.00512
3270,0.037632
3272,0.134912
3274,0.09856
3276,0.023296
3277,0.095488
3279,0.081408
3281,0.019968
3282,0.084992
3283,0.361216
3286,0.139008
3287,0.0064
3288,0.14592
3290,0.1792
3293,0.02688
3294,0.03968
3295,0.097024
3297,0.140544
3300,0.064
3303,0.0896
3304,0.10624
3306,0.104192
3309,0.31232
3311,0.052224
3314,0.171008
3316,0.023808
3318,0.030464
3320,0.013312
3322,0.090112
3323,0.055296
3324,0.105984
3326,0.160768
3328,0.302336
3330,0.100864
3332,0.121344
3334,0.012544
3336,0.190208
3340,0.185088
3341,0.050176
3345,0.20992
3347,0.250368
3350,0.046592
3351,0.175616
3353,0.190976
3357,0.097024
3358,0.01664
3360,0.052736
3361,0.00256
3363,0.107264
3365,0.022272
3366,0.01536
3368,0.067072
3369,0.086784
3373,0.034048
3374,0.13312
3375,0.079872
3378,0.245248
3379,0.104704
3381,0.207104
3383,0.039936
3387,0.154368
3388,0.00512
3389,0.020736
3390,0.026624
3392,0.132352
3395,0.084992
3399,0.183296
3401,0.135424
3403,0.12928
3404,0.22656
3407,0.267008
3409,0.233472
3411,0.128768
3415,0.167936
3417,0.131584
3420,0.015104
3421,0.072192
3422,0.121344
3424,0.234496
3426,0.001024
3428,0.007936
3430,0.05376
3431,0.995328
3433,0.047872
3434,0.086016
3436,0.019712
3438,0.03712
3441,0.166656
3443,0.11904
3446,0.108032
3448,0.2368
3450,0.09472
3451,0.008192
3453,0.066816
3454,0.067328
3456,0.111104
3458,0.146432
3460,0.237312
3462,0.156672
3464,0.157696
3466,0.071168
3468,0.163328
3471,0.056576
3472,0.069376
3475,0.061184
3477,0.091648
3480,0.185088
3482,0.126464
3484,0.19584
3486,0.019712
3488,0.096512
3490,0.10368
3491,0.002048
3494,0.440576
3496,0.131072
3498,1.3888
3500,0.009472
3503,0.141824
3504,0.076288
3505,0.020992
3507,0.055296
3509,0.036864
3510,0.043776
3512,0.091136
3515,0.058112
3517,0.199168
3519,0.040704
3520,0.033024
3522,0.077312
3524,0.150016
3527,0.138496
3530,0.104192
3532,0.0832
3533,0.113152
3535,0.167424
3536,0.04352
3538,0.002304
3539,0.032256
3542,0.108288
3544,0.068608
3546,0.028672
3547,0.077056
3550,0.227584
3552,0.134912
3555,0.232192
3558,0.097536
3560,0.081152
3561,0.000256
3563,0.077568
3566,0.032
3567,0.174592
3569,0.028416
3572,0.160768
3574,0.0576
3575,0.179456
3577,0.317184
3580,0.042496
3582,0.043264
3583,0.090112
3586,0.168704
3588,0.130048
3590,0.18432
3592,0.023552
3593,0.20224
3596,0.240896
3601,0.110336
3603,0.001536
3605,0.210688
3606,0.063232
3609,0.020736
3610,0.08064
3615,0.309504
3616,0.074752
3619,0.04096
3620,0.196608
3624,0.087552
3625,0.142592
3626,0.043008
3629,0.244992
3631,0.14464
3632,0.042752
3633,0.044032
3634,0.092672
3636,0.06784
3642,0.233216
3644,0.119808
3645,0.053504
3647,0.069632
3650,0.041984
3651,0.065024
3653,0.03584
3654,0.064
3657,0.094976
3658,0.050432
3661,0.040192
3662,0.12672
3663,0.062208
3666,0.038656
3667,0.008192
3669,0.0128
3670,0.121344
3671,0.033792
3672,0.003328
