sequence_number,time_taken_to_correct_s
5120,1.792e-06
5139,3.9936e-05
5155,1.6896e-05
5164,3.5328e-05
5166,5.3248e-05
5175,5.1456e-05
5176,0.00022656
5207,0.000248832
5241,7.936e-06
5248,1.28e-06
5250,3.1744e-05
5256,8.6784e-05
5273,4.2496e-05
5287,1.7408e-05
5294,5.0176e-05
5305,0.000579072
5334,0.000233472
5348,1.1264e-05
5378,1.792e-05
5380,1.8176e-05
5389,7.168e-06
5393,1.152e-05
5416,8.704e-06
5421,3.072e-06
5439,5.888e-06
5461,1.4592e-05
5464,3.7888e-05
5472,2.304e-06
5479,7.8848e-05
5510,5.12e-06
5514,6.912e-05
5516,3.9424e-05
5527,1.3568e-05
5533,0.0
5544,1.3312e-05
5550,3.1232e-05
5558,8.8832e-05
5564,5.4528e-05
5575,1.1264e-05
5576,2.176e-05
5600,1.792e-06
5609,4.096e-06
5618,2.048e-06
5621,4.8384e-05
5626,2.816e-06
5627,6.784e-05
5646,3.8144e-05
5649,2.5344e-05
5678,2.048e-05
5695,2.7648e-05
5700,0.000118528
5730,4.864e-06
5740,7.68e-07
5742,1.2288e-05
5745,1.3824e-05
5746,4.096e-06
5764,0.002897664
5799,0.000121856
5826,4.7616e-05
5848,2.6112e-05
5852,7.424e-06
5864,3.8144e-05
5889,2.816e-06
5891,2.816e-05
5909,0.00024704
5925,2.8672e-05
5950,6.5536e-05
5954,0.000252416
5972,1.4336e-05
5982,0.000128512
5990,2.6624e-05
6004,4.608e-06
6030,2.9184e-05
6045,2.8928e-05
6057,3.072e-06
6059,2.56e-06
6061,1.792e-05
6064,0.000283136
6074,7.9104e-05
6106,4.5312e-05
6129,5.12e-07
6134,1.28e-06
6135,2.0736e-05
6158,2.5344e-05
6160,0.000180736
6170,0.000425216
6198,2.56e-06
6227,6.4768e-05
6236,2.6112e-05
6243,3.5072e-05
6251,3.9424e-05
6265,1.664e-05
6279,1.3568e-05
6302,3.072e-06
6308,1.536e-05
6325,6.016e-05
6347,3.584e-06
6355,0.000264704
6376,5.76e-05
6386,6.144e-06
6387,0.000152576
6390,1.792e-05
6408,2.2016e-05
6418,9.9328e-05
6427,1.6896e-05
6451,5.9392e-05
6488,2.2016e-05
6507,3.584e-06
6519,9.216e-06
6538,7.168e-06
6547,8.96e-06
6552,5.12e-07
6553,3.1744e-05
6569,1.024e-06
6579,3.9936e-05
6606,5.376e-06
6611,5.376e-06
6620,0.0
6622,4.352e-06
6625,3.7632e-05
6640,0.00072448
6662,7.7056e-05
6691,2.7648e-05
6696,3.2768e-05
6707,1.5872e-05
6714,7.68e-07
6739,7.68e-07
6741,2.816e-06
6744,8.704e-06
6751,7.2448e-05
6762,8.448e-06
6769,6.0416e-05
6781,0.00011648
6803,7.68e-07
6818,9.472e-06
6827,0.000144128
6853,1.024e-05
6858,1.792e-06
6864,4.8384e-05
6897,6.912e-06
6903,1.1008e-05
6915,2.5856e-05
6924,1.3824e-05
6928,1.9456e-05
6964,5.3504e-05
6966,6.3488e-05
6981,1.0496e-05
6986,1.1008e-05
6993,0.000119808
7002,2.2528e-05
7012,0.000118016
7014,0.000243712
7050,6.656e-06
7066,6.912e-06
7087,1.3312e-05
7093,2.0736e-05
7111,7.68e-07
7130,7.936e-06
7134,1.3312e-05
7166,1.4592e-05
7170,3.584e-06
7187,1.024e-05
7190,3.328e-06
7202,5.376e-06
7204,2.1248e-05
7220,6.7584e-05
7260,5.4528e-05
7282,1.024e-06
7297,5.888e-06
7319,3.072e-05
7334,3.072e-06
7347,3.2e-05
7367,5.888e-06
7378,1.024e-06
7387,2.56e-06
7390,4.096e-06
7409,3.072e-06
7431,1.28e-06
7441,2.56e-06
7444,3.584e-06
7450,1.792e-06
7457,6.016e-05
7471,1.28e-06
7473,2.0224e-05
7490,8.704e-06
7511,6.912e-06
7523,1.8688e-05
7530,7.68e-07
7532,3.584e-06
7537,4.1472e-05
7547,1.7152e-05
7564,0.00013568
7575,6.1952e-05
7580,5.9648e-05
7589,1.6896e-05
7599,3.84e-06
7605,6.7584e-05
7614,1.3568e-05
7615,1.408e-05
7630,6.4e-06
7634,2.5856e-05
7664,1.2288e-05
7674,1.1264e-05
7676,8.96e-06
7686,7.68e-07
7704,2.2528e-05
7709,1.0752e-05
7721,1.1264e-05
7729,3.072e-06
7738,9.4208e-05
7762,8.9344e-05
7764,9.472e-06
7795,2.6624e-05
7804,8.448e-06
7806,2.2016e-05
7827,3.1488e-05
7838,1.664e-05
7839,2.7392e-05
7844,0.000301312
7865,1.5104e-05
7870,9.8816e-05
7875,7.168e-06
7876,4.0704e-05
7881,5.6832e-05
7900,2.56e-05
7909,0.000108032
7918,1.3568e-05
7945,5.12e-06
7954,1.1776e-05
7967,1.024e-06
7973,6.144e-06
7986,3.8144e-05
8005,5.12e-06
8014,9.984e-06
8021,7.168e-06
8028,2.56e-07
8044,2.56e-06
8053,1.9456e-05
8059,5.4016e-05
8114,7.7056e-05
8123,4.608e-06
8137,6.144e-06
8149,4.9664e-05
8153,5.632e-06
8164,0.000208896
8179,0.000125696
8181,1.9968e-05
8186,1.2032e-05
8198,0.000112896
8215,3.2768e-05
8227,1.7664e-05
8244,4.096e-06
8265,8.96e-06
8272,2.2272e-05
8284,5.12e-07
8304,2.816e-06
8325,6.912e-06
8335,5.632e-06
8349,8.192e-06
8361,3.328e-06
8362,1.6128e-05
8368,5.12e-06
8377,1.4848e-05
8383,8.96e-06
8386,2.304e-06
8395,5.3504e-05
8404,3.456e-05
8435,1.792e-06
8453,3.328e-06
8456,6.0928e-05
8473,0.000137984
8487,1.024e-06
8509,1.3824e-05
8533,3.328e-06
8538,4.4032e-05
8562,3.9424e-05
8565,1.3312e-05
8567,1.7152e-05
8603,9.728e-06
8609,1.28e-06
8612,4.864e-06
8629,2.048e-05
8643,4.352e-06
8650,6.7584e-05
8657,1.7408e-05
8665,2.0992e-05
8673,3.84e-06
8694,6.144e-06
8698,6.0672e-05
8709,8.832e-05
8740,1.792e-06
8748,7.168e-06
8758,3.9424e-05
8763,7.68e-07
8764,0.001819904
8805,9.984e-06
8808,7.9616e-05
8842,9.216e-06
8846,3.9168e-05
8861,7.68e-07
8862,4.5568e-05
8910,2.56e-07
8916,8.704e-06
8934,0.00011136
8948,7.68e-07
8959,5.888e-06
8971,2.1504e-05
8979,1.0752e-05
8989,1.024e-06
9010,3.4048e-05
9019,2.304e-06
9021,3.7632e-05
9033,0.000111616
9042,7.68e-06
9067,2.816e-06
9072,5.5552e-05
9102,6.656e-06
9127,2.4832e-05
9131,1.3056e-05
9183,7.68e-07
9186,1.536e-06
9200,4.864e-06
9209,7.936e-06
9212,4.864e-06
9226,4.9152e-05
9236,0.00030592
9277,5.5552e-05
9296,4.3264e-05
9316,9.984e-06
9320,5.4784e-05
9345,2.56e-06
9348,2.1248e-05
9351,5.632e-06
9360,5.12e-07
9364,0.000173568
9367,5.12e-06
9381,2.304e-06
9403,0.000202752
9413,0.00025728
9449,1.7408e-05
9464,5.6576e-05
9468,5.4016e-05
9489,3.6608e-05
9501,1.92e-05
9522,2.176e-05
9535,4.9664e-05
9551,9.728e-06
9557,6.784e-05
9564,6.144e-06
9581,0.000129024
9610,3.8144e-05
9612,5.12e-06
9625,0.000136704
9647,7.68e-07
9660,5.376e-06
9696,3.84e-06
9700,5.2992e-05
9708,5.12e-06
9725,5.12e-05
9738,1.024e-06
9778,3.84e-06
9796,1.152e-05
9800,1.2544e-05
9815,4.7616e-05
9834,7.68e-07
9838,2.048e-06
9843,6.4e-06
9845,6.144e-06
9852,1.3568e-05
9871,5.5552e-05
9899,1.4336e-05
9901,0.000708096
9942,6.912e-06
9953,1.024e-05
9962,1.024e-05
9964,1.3824e-05
9966,3.968e-05
9976,7.8848e-05
9979,5.0688e-05
9982,5.0944e-05
9986,0.000830208
10016,1.3568e-05
10042,2.5088e-05
10047,3.0208e-05
10052,5.76e-05
10074,1.4848e-05
10091,5.12e-07
10102,4.096e-06
10105,7.68e-07
10108,5.3248e-05
10116,2.56e-06
10129,3.328e-06
10139,2.816e-06
10147,1.1264e-05
10156,1.92e-05
10162,2.432e-05
10170,0.0
10196,1.9456e-05
10200,5.888e-06
10235,7.424e-06
10244,1.28e-06
10249,1.4592e-05
10264,1.0496e-05
10268,1.4336e-05
10273,4.352e-06
10280,1.536e-06
10289,5.12e-07
10302,5.12e-07
10308,5.376e-06
10316,1.8432e-05
10322,8.704e-06
10339,7.424e-06
10342,0.000117504
10358,9.472e-06
10379,1.024e-05
10390,5.248e-05
10398,1.2032e-05
10426,4.352e-06
10434,1.6384e-05
10439,9.216e-06
10443,6.656e-06
10465,8.192e-06
10474,8.448e-05
10495,7.68e-07
10510,1.664e-05
10517,4.352e-06
10528,9.216e-06
10530,7.04e-05
10542,0.000866048
10564,3.072e-06
10580,0.000146432
10582,5.5296e-05
10592,6.784e-05
10595,1.664e-05
10643,3.9936e-05
10648,2.6112e-05
10676,4.608e-06
10682,6.0928e-05
10686,3.072e-06
10737,2.304e-06
10747,4.608e-06
10750,5.0176e-05
10769,4.608e-06
10795,2.9184e-05
10799,1.792e-06
10801,1.28e-05
10806,1.792e-05
10808,2.56e-07
10830,3.328e-06
10845,2.816e-06
10864,2.56e-07
10871,1.408e-05
10874,5.12e-05
10891,2.7904e-05
10902,3.712e-05
10910,1.8176e-05
10932,0.00019328
10938,1.4336e-05
10952,2.56e-07
10963,9.472e-06
10980,5.12e-07
10999,5.12e-07
11003,6.912e-06
11012,1.0752e-05
11017,5.7344e-05
11019,3.2512e-05
11037,1.8944e-05
11047,5.632e-06
11054,1.1264e-05
11055,8.96e-05
11069,2.7648e-05
11082,0.00011904
11109,0.000197888
11124,7.0144e-05
11128,0.000163072
11138,0.00023552
11164,0.000549888
11183,1.0496e-05
11188,0.00014336
11223,3.584e-06
11230,1.28e-06
11234,1.28e-05
11252,5.12e-06
11256,1.4592e-05
11273,2.7904e-05
11276,7.6032e-05
11293,0.000111872
11298,2.6368e-05
11309,7.936e-06
11344,9.8816e-05
11347,6.656e-06
11364,0.000109056
11382,4.5568e-05
11385,4.7104e-05
11406,0.000137984
11424,6.4e-05
11435,2.5344e-05
11441,1.6384e-05
11460,1.5104e-05
11472,4.864e-06
11482,4.864e-06
11483,3.1488e-05
11502,7.68e-07
11504,7.68e-07
11509,8.704e-06
11519,5.632e-05
11552,1.7152e-05
11562,1.0496e-05
11567,2.56e-07
11574,2.56e-07
11576,2.304e-06
11594,4.608e-06
11597,3.328e-06
11599,2.56e-06
11608,2.304e-06
11619,1.536e-06
11638,7.936e-06
11642,1.0752e-05
11649,5.3248e-05
11660,3.8656e-05
11683,6.656e-06
11700,2.56e-06
11705,6.1952e-05
11725,0.000717312
11751,5.0176e-05
11759,3.0464e-05
11764,3.0208e-05
11765,2.944e-05
11779,4.9664e-05
11786,1.536e-05
11812,2.3808e-05
11829,8.704e-06
11831,5.888e-06
11836,1.0752e-05
11843,4.864e-05
11864,1.536e-06
11873,2.5344e-05
11880,5.12e-06
11892,1.4336e-05
11911,9.5744e-05
11923,3.84e-06
11949,3.4304e-05
11964,1.3824e-05
11967,2.0992e-05
11976,7.936e-06
11984,3.2e-05
12008,7.168e-06
12018,3.84e-06
12026,3.84e-06
12030,0.0
12041,7.68e-07
12053,5.888e-06
12055,3.072e-06
12062,1.5104e-05
12074,4.352e-06
12078,3.0208e-05
12096,0.000150784
12112,8.704e-06
12139,5.632e-06
12158,3.072e-06
12170,4.352e-06
12171,2.7392e-05
12195,9.216e-06
12200,3.0976e-05
12202,2.9952e-05
12210,4.5824e-05
12233,4.352e-06
12268,5.12e-07
12274,3.584e-06
12280,2.4832e-05
12286,1.5104e-05
12298,1.1776e-05
12317,1.2288e-05
12334,5.12e-07
12345,5.12e-07
12354,6.144e-06
12364,8.7808e-05
12366,7.8336e-05
12378,7.3216e-05
12382,5.632e-06
12411,1.8432e-05
12431,7.68e-07
12433,5.7856e-05
12447,5.4784e-05
12452,6.144e-05
12490,5.12e-06
12507,2.0992e-05
12519,5.1968e-05
12527,2.816e-06
12538,4.3264e-05
12564,2.56e-06
12570,6.912e-05
12592,0.0
12607,2.0736e-05
12613,1.792e-06
12615,3.6864e-05
12632,0.000107008
12640,1.408e-05
12659,2.0736e-05
12661,0.000141824
12681,2.7648e-05
12698,2.816e-06
12699,5.12e-07
12709,2.5344e-05
12754,2.56e-07
12756,2.2784e-05
12780,7.552e-05
12803,1.5104e-05
12816,2.816e-06
12820,2.6112e-05
12824,2.9696e-05
12834,9.216e-06
12836,3.6864e-05
12867,8.96e-06
12883,1.0752e-05
12885,6.656e-06
12887,1.1776e-05
12899,2.56e-07
12906,7.3728e-05
12923,0.000792576
12955,1.3312e-05
12964,4.096e-06
12975,8.192e-06
12984,6.4e-06
12989,1.28e-06
12993,0.000304896
13040,7.2192e-05
13048,2.048e-06
13049,1.6896e-05
13055,3.2256e-05
13068,2.816e-06
13081,6.0672e-05
13092,2.048e-06
13120,4.9408e-05
13137,1.2288e-05
13145,7.68e-07
13149,5.888e-06
13154,1.28e-06
13163,5.12e-05
13170,2.816e-06
13174,5.12e-07
13182,4.608e-06
13192,5.632e-06
13196,3.1744e-05
13210,0.000577536
13235,0.000132864
13273,2.048e-06
13279,5.12e-07
13289,1.6896e-05
13291,9.472e-06
13311,3.9936e-05
13316,3.1488e-05
13341,8.0384e-05
13347,7.424e-06
13361,2.8928e-05
13369,1.2288e-05
13373,0.000613632
13426,2.048e-06
13429,5.632e-06
13433,0.000136704
13443,1.536e-05
13446,2.56e-06
13470,2.176e-05
13479,1.6384e-05
13483,1.7152e-05
13503,8.2432e-05
13514,1.8176e-05
13521,2.4832e-05
13547,9.984e-06
13550,3.7888e-05
13564,0.000800768
13579,0.00070656
13586,3.9168e-05
13635,6.016e-05
13645,8.4224e-05
13658,4.4544e-05
13676,3.6864e-05
13695,0.000127744
13713,2.048e-06
13725,1.4848e-05
13728,2.56e-06
13739,1.7408e-05
13798,2.048e-06
13800,4.5568e-05
13811,8.192e-06
13825,7.68e-06
13831,2.56e-06
13837,1.7664e-05
13841,9.1648e-05
13855,2.56e-06
13872,8.2432e-05
13900,3.9168e-05
13927,0.000169216
13960,1.1776e-05
13974,7.68e-07
13975,3.5072e-05
13976,2.816e-05
14009,9.216e-06
14014,8.192e-06
14025,4.1984e-05
14038,4.608e-05
14054,4.096e-06
14058,3.584e-06
14065,5.888e-06
14070,1.1776e-05
14088,2.3552e-05
14102,2.4832e-05
14115,9.728e-06
14132,1.28e-06
14147,1.0752e-05
14154,1.536e-06
14160,9.728e-06
14163,1.024e-06
14164,0.001377536
14184,0.000184576
14217,5.4272e-05
14225,6.656e-06
14257,3.0464e-05
14261,2.9952e-05
14267,3.8912e-05
14297,1.5872e-05
14314,5.12e-07
14319,1.7408e-05
14326,5.12e-07
14340,9.472e-06
14342,9.472e-06
14356,9.216e-06
14367,4.096e-06
14376,2.048e-06
14382,2.1504e-05
14407,0.000129024
14444,2.56e-06
14449,3.584e-06
14450,4.608e-05
14473,4.864e-06
14474,3.328e-06
14491,5.12e-06
14502,4.608e-06
14505,6.912e-06
14508,3.84e-06
14524,1.024e-06
14528,3.6864e-05
14540,5.888e-06
14553,7.2704e-05
14572,2.816e-06
14576,1.024e-06
14584,3.072e-06
14593,7.168e-06
14608,6.5792e-05
14630,0.0
14634,1.664e-05
14643,1.8944e-05
14647,2.304e-06
14652,2.048e-06
14658,5.3504e-05
14670,2.3808e-05
14690,4.864e-05
14720,1.4592e-05
14722,2.176e-05
14735,5.376e-06
14749,1.6384e-05
14762,6.0672e-05
14764,0.000573952
14769,0.001808896
14784,0.000396544
14823,3.328e-05
14839,7.7056e-05
14858,5.4784e-05
14867,3.7632e-05
14883,1.664e-05
14896,1.024e-06
14911,7.424e-06
14925,6.1184e-05
14928,1.664e-05
14943,1.536e-05
14967,2.304e-06
14975,2.304e-06
14979,1.536e-06
14986,6.144e-06
14994,5.632e-06
14995,3.84e-06
14997,2.688e-05
15004,1.6896e-05
15006,1.28e-05
15046,1.28e-06
15051,4.608e-06
15053,1.152e-05
15072,8.704e-06
15090,3.3536e-05
15092,2.5344e-05
15114,4.096e-06
15118,6.912e-06
15120,8.448e-06
15127,7.5776e-05
15142,2.816e-06
15154,4.096e-06
15158,4.352e-06
15175,3.584e-06
15180,1.0496e-05
15186,5.6064e-05
15209,2.56e-06
15211,1.1264e-05
15220,8.448e-06
15240,1.0752e-05
15245,3.2512e-05
15247,9.216e-06
15251,8.96e-06
15273,1.4848e-05
15302,5.632e-06
15304,2.3552e-05
15321,1.28e-06
15336,3.072e-06
15347,4.096e-06
15350,2.816e-06
15356,1.3824e-05
15364,2.2528e-05
15365,1.8688e-05
15377,5.12e-06
15379,2.56e-07
15383,2.5856e-05
15392,0.000106496
15404,4.7104e-05
15408,1.28e-06
15412,0.000760576
15453,5.632e-06
15455,5.888e-06
15459,3.968e-05
15501,2.56e-07
15502,5.12e-07
15509,7.68e-06
15522,5.632e-06
15525,0.0
15527,3.4304e-05
15549,1.408e-05
15566,9.984e-06
15577,5.376e-06
15579,1.28e-06
15590,1.4848e-05
15607,3.072e-06
15610,2.56e-06
15624,7.936e-06
15633,1.408e-05
15643,7.7312e-05
15655,2.816e-05
15660,6.0672e-05
15683,1.536e-06
15692,7.68e-06
15727,3.9168e-05
15730,7.936e-06
15747,4.096e-06
15752,7.68e-06
15764,1.2544e-05
15771,6.4e-06
15777,2.2272e-05
15805,6.656e-06
15810,8.96e-06
15812,1.024e-06
15830,3.584e-05
15837,8.192e-06
15869,0.000472576
15885,6.4e-06
15910,2.7648e-05
15926,5.4528e-05
15964,3.328e-05
15965,0.000263168
15978,3.8656e-05
15981,2.3296e-05
15985,0.000146176
16007,0.000135168
16038,9.728e-06
16054,1.28e-06
16058,1.7152e-05
16062,2.1504e-05
16064,4.608e-05
16066,0.000252416
16094,6.8352e-05
16123,2.3808e-05
16129,0.00050304
16187,2.5344e-05
16189,5.504e-05
16210,5.504e-05
16214,2.048e-05
16234,2.688e-05
16249,6.912e-06
16252,6.4256e-05
16258,5.4272e-05
16277,7.168e-06
16318,1.8944e-05
16323,2.56e-06
16331,2.56e-06
16333,2.6624e-05
16351,4.608e-06
16366,5.2224e-05
16374,1.024e-05
16386,3.84e-06
16391,1.024e-05
16416,1.92e-05
16435,7.68e-07
16443,7.424e-06
16450,4.608e-06
16451,1.8688e-05
16453,1.9968e-05
16464,6.784e-05
16468,1.2032e-05
16477,1.408e-05
16510,5.12e-05
16529,5.632e-06
16534,4.608e-06
16556,3.7632e-05
16564,0.000780544
16587,5.1456e-05
16656,2.944e-05
16658,2.56e-07
16665,9.984e-06
16678,1.1776e-05
16685,1.792e-05
16690,9.9328e-05
16713,9.472e-06
16725,5.12e-07
16729,6.912e-06
16735,1.4592e-05
16752,2.56e-06
16757,2.304e-06
16773,1.792e-06
16778,1.1008e-05
16781,3.6864e-05
16792,0.00022656
16818,2.4576e-05
16827,1.792e-06
16840,4.3264e-05
16844,2.56e-06
16866,8.448e-06
16876,4.6848e-05
16881,7.936e-06
16890,5.632e-06
16894,1.664e-05
16914,1.6128e-05
16917,4.608e-05
16946,1.1264e-05
16958,3.584e-06
16960,4.096e-06
16969,1.1776e-05
16974,4.1216e-05
16984,3.712e-05
17013,3.328e-06
17016,2.048e-05
17023,6.912e-06
17028,1.8688e-05
17040,2.3296e-05
17049,1.4592e-05
17054,1.536e-06
17061,7.8592e-05
17086,1.3568e-05
17100,6.6304e-05
17107,5.3504e-05
17120,1.4336e-05
17130,1.024e-06
17137,8.448e-06
17141,2.2528e-05
17152,2.2272e-05
