sequence_number,time_taken_to_correct_s
29244,3.0464e-05
29314,6.4e-06
29423,4.1472e-05
29463,5.888e-06
29490,3.84e-06
29508,0.000114176
29572,5.1712e-05
29604,2.944e-05
29615,8.0896e-05
29657,8.7552e-05
29676,2.7392e-05
29685,9.9072e-05
29741,3.1744e-05
29764,5.376e-06
29765,1.8688e-05
29778,0.000397568
29894,3.968e-05
30004,3.584e-06
30027,0.000120064
30135,1.3824e-05
30256,1.92e-05
30260,2.56e-05
30307,3.7888e-05
30334,0.000111104
30375,2.048e-06
30380,4.3776e-05
30468,3.1232e-05
30518,3.0464e-05
30530,5.4272e-05
30568,6.9888e-05
30633,1.7664e-05
30738,8.8832e-05
30779,1.8432e-05
30812,4.4032e-05
30843,3.1232e-05
30918,8.1408e-05
30954,5.376e-06
30964,0.000147456
30971,5.2992e-05
31052,1.408e-05
31091,2.56e-06
31121,2.56e-06
31135,1.28e-05
31164,0.000142336
31264,9.728e-06
31337,2.8416e-05
31372,0.000108544
31398,0.000155392
31521,1.9712e-05
31526,5.0944e-05
31536,1.408e-05
31553,1.792e-06
31570,3.5328e-05
31588,9.3696e-05
31624,0.000414976
31690,5.6576e-05
31754,2.688e-05
31830,1.1776e-05
31880,2.56e-07
31921,5.9136e-05
31942,2.8672e-05
31988,0.000400128
32052,2.3808e-05
32064,2.8928e-05
32087,2.7392e-05
32118,0.00010624
32125,3.456e-05
32164,0.00176128
32184,0.000260864
32214,9.6e-05
32290,1.6896e-05
32294,9.1648e-05
32328,9.216e-06
32441,1.2288e-05
32522,7.9872e-05
32623,4.608e-06
32634,7.68e-06
32655,2.304e-06
32663,2.6368e-05
32704,3.072e-06
32739,5.376e-06
32747,4.352e-06
32779,3.2512e-05
32783,0.000544
32818,0.000112128
32828,0.0
32850,4.7872e-05
32905,1.8688e-05
32928,8.576e-05
32964,2.2272e-05
32989,3.712e-05
33002,5.9392e-05
33041,2.2016e-05
33067,1.152e-05
33114,2.3808e-05
33141,1.0496e-05
33166,7.936e-06
33228,1.8944e-05
33272,5.888e-05
33283,2.816e-06
33314,1.8432e-05
33364,0.004501504
33395,0.001337088
33474,7.6288e-05
33514,2.2272e-05
33628,2.56e-05
33726,5.7088e-05
33790,1.2288e-05
33828,2.3808e-05
33832,9.3952e-05
33907,2.5088e-05
33914,3.6096e-05
33927,1.2032e-05
33962,4.5056e-05
33964,0.000521984
34007,0.002318336
34063,4.608e-06
34065,6.272e-05
34106,2.8928e-05
34276,1.4848e-05
34315,0.000127232
34323,3.072e-05
34375,8.192e-06
34394,3.2e-05
34446,2.1248e-05
34468,1.664e-05
34476,7.2448e-05
34543,1.5104e-05
34564,0.00139264
34714,5.0944e-05
34794,6.5536e-05
34798,0.000128512
34833,5.888e-06
34862,7.936e-06
34873,3.7632e-05
34995,8.6016e-05
35043,5.0176e-05
35059,3.4048e-05
35080,8.7808e-05
35150,1.5872e-05
35164,0.00013824
35176,2.1504e-05
35214,3.6096e-05
35235,7.68e-07
35253,1.9456e-05
35290,5.0176e-05
35344,8.0896e-05
35449,6.7584e-05
35504,1.9456e-05
35541,2.7904e-05
35592,0.000168704
35662,8.064e-05
35680,1.8432e-05
35703,7.5264e-05
35748,2.048e-06
35764,8.1152e-05
35829,4.608e-06
35992,3.84e-06
35998,0.00085888
36028,0.000124928
36107,2.9184e-05
36158,1.536e-05
36165,7.168e-06
36292,0.000576
36335,1.9968e-05
36342,0.000116736
36375,1.3568e-05
36380,0.000213504
36407,8.192e-05
36449,9.728e-06
36451,3.8144e-05
36471,2.5856e-05
36522,0.000126208
36608,7.9616e-05
36651,5.9136e-05
36691,5.9904e-05
36725,1.536e-06
36729,1.536e-06
36768,1.8688e-05
36788,5.2992e-05
36824,2.3296e-05
36855,2.1248e-05
36877,8.96e-06
36910,3.584e-06
36964,0.000487168
36979,0.001584896
37020,2.304e-05
37023,1.5872e-05
37124,1.1264e-05
37205,3.3792e-05
37275,4.3264e-05
37281,1.7664e-05
37287,2.7904e-05
37328,3.456e-05
37376,5.12e-07
37429,1.2032e-05
37454,1.5872e-05
37496,7.0144e-05
37524,4.096e-06
37535,4.4032e-05
37564,0.000989184
37583,0.000952576
37646,1.4336e-05
37664,3.2e-05
37700,6.912e-06
37714,8.192e-05
37741,3.0976e-05
37769,7.3216e-05
37874,1.2544e-05
37878,4.1728e-05
37890,0.0
37935,0.000113408
38007,5.12e-06
38072,2.7648e-05
38114,3.5072e-05
38147,2.048e-06
38172,0.000110336
38187,0.000968192
38215,0.000429312
38257,2.2784e-05
38270,2.688e-05
38301,2.688e-05
38334,3.584e-06
38370,5.888e-05
38413,1.3824e-05
38463,2.8416e-05
38478,1.792e-06
38497,9.728e-06
38552,2.816e-05
38580,4.8128e-05
38605,4.6592e-05
38626,7.3728e-05
38662,5.4784e-05
38675,5.4272e-05
38729,8.4224e-05
38747,2.4576e-05
38770,8.0896e-05
38792,0.000123648
38824,7.7056e-05
38865,1.6128e-05
38888,2.4576e-05
38961,2.176e-05
38990,2.304e-06
39035,1.5104e-05
39103,2.56e-06
39164,7.168e-06
39178,0.0001088
39212,4.1728e-05
39234,3.8912e-05
39285,2.2784e-05
39300,1.28e-05
39324,0.000183296
39344,3.3792e-05
39393,0.000163072
39468,1.7664e-05
39524,2.048e-06
39528,1.536e-05
39571,4.608e-05
39606,0.000106496
39652,1.4848e-05
39664,0.000292096
39684,5.3248e-05
39731,2.0224e-05
39775,6.1952e-05
39790,6.4e-06
39807,4.3776e-05
39823,0.000648704
39906,0.000758528
39964,0.001970176
40001,0.000358656
40083,0.000162048
40125,0.000318976
40206,2.6368e-05
40243,6.656e-06
40279,4.3008e-05
40320,2.56e-06
40324,8.96e-06
40330,0.00072832
40371,3.1232e-05
40382,1.0752e-05
40413,3.3536e-05
40423,6.0672e-05
40438,0.00023552
40472,3.7376e-05
40484,9.088e-05
40519,2.8928e-05
40547,1.3056e-05
40554,2.4576e-05
40563,2.7904e-05
40595,0.000129536
40650,7.68e-07
40706,2.6368e-05
40711,0.000122368
40725,0.000107776
40775,4.1728e-05
40788,9.4976e-05
40825,2.56e-05
40858,4.0704e-05
40880,7.296e-05
40923,5.4528e-05
41005,1.5104e-05
41072,0.00016768
41098,3.6608e-05
41117,3.8912e-05
41164,0.002070016
41244,5.0688e-05
41258,7.1936e-05
41264,0.00076288
41295,1.1008e-05
41326,2.8672e-05
41375,4.5824e-05
41390,9.984e-06
41473,1.8688e-05
41490,8.192e-06
41517,5.0432e-05
41591,4.5056e-05
41618,1.8176e-05
41650,2.432e-05
41656,1.9712e-05
41674,2.816e-06
41760,0.00030208
41783,0.005319168
41851,1.6128e-05
41918,7.808e-05
41971,2.7136e-05
42015,1.6384e-05
42064,7.1168e-05
42096,1.408e-05
42134,4.608e-05
42164,2.3296e-05
42175,1.4848e-05
42191,1.024e-05
42233,1.2544e-05
42299,9.216e-06
42364,0.000845056
42378,0.00024448
42427,1.3056e-05
42514,3.2256e-05
42521,2.1504e-05
42566,5.0176e-05
42607,2.304e-06
42635,6.144e-05
42695,6.6816e-05
42720,4.4288e-05
42762,1.3056e-05
42767,1.7152e-05
42801,3.2768e-05
42854,7.2704e-05
42870,5.2992e-05
42907,0.00012288
42932,0.0003264
42964,0.00555904
42986,0.000927744
43069,3.2512e-05
43128,4.352e-06
43155,1.9968e-05
43237,2.56e-07
43290,2.1248e-05
43308,5.76e-05
43344,2.432e-05
43420,1.2288e-05
43447,2.56e-07
43470,1.28e-06
43516,4.3008e-05
43559,6.144e-06
43564,0.002398208
43632,2.2784e-05
43703,5.632e-06
43710,1.8688e-05
43804,2.56e-05
43846,1.408e-05
43883,2.56e-06
43955,4.224e-05
44031,4.2752e-05
44044,3.0976e-05
44098,1.5872e-05
44114,6.4e-06
44139,3.1232e-05
44164,1.5616e-05
44166,2.688e-05
44185,0.000444672
44226,6.5536e-05
44251,0.000204544
44311,0.000105984
44378,2.56e-07
44411,0.000114688
44464,2.1504e-05
44490,2.56e-07
44519,7.3984e-05
44547,1.6128e-05
44586,0.000229376
44610,8.8832e-05
44724,5.888e-06
44754,1.3824e-05
44771,0.000171776
44778,0.002220032
44850,0.000139008
44863,1.9456e-05
44896,2.4576e-05
44957,2.8928e-05
45014,6.5792e-05
45064,4.1216e-05
45082,7.3984e-05
45094,0.00017024
45137,0.000313344
45165,3.072e-06
45234,7.3728e-05
45260,4.352e-06
45297,1.2544e-05
45317,1.3568e-05
45364,3.2512e-05
45376,3.4048e-05
45386,0.0009344
45439,9.216e-06
45474,4.8384e-05
45497,2.4064e-05
45583,6.656e-06
45607,3.1488e-05
45634,3.1232e-05
45677,1.536e-05
45682,0.00020352
45745,2.5856e-05
45810,6.144e-06
45813,5.632e-06
45820,3.0976e-05
45871,0.000137728
45910,1.6128e-05
45940,2.048e-05
45964,0.000105472
45965,1.28e-06
46015,1.8432e-05
46037,7.424e-06
46040,4.096e-06
46073,7.1424e-05
46156,5.1712e-05
46188,5.2992e-05
46202,0.00017664
46290,4.9152e-05
46327,6.0928e-05
46379,2.0736e-05
46468,0.000140544
46484,2.4576e-05
46506,0.000145408
46558,0.000118272
46564,0.000804096
46642,8.8064e-05
46652,0.000208128
46748,4.608e-06
46781,4.9408e-05
46827,3.712e-05
46846,5.4528e-05
46891,3.1488e-05
46925,0.000121856
46965,2.5088e-05
46992,0.000165888
47030,5.1456e-05
47037,6.4256e-05
47108,1.6384e-05
47145,4.864e-06
47164,0.002325248
47189,0.00016384
47250,2.56e-07
47291,5.3504e-05
47294,2.8928e-05
47313,9.984e-06
47328,4.352e-05
47407,0.000172032
47486,8.8832e-05
47516,0.000858368
47589,7.04e-05
47666,8.4992e-05
47703,6.3232e-05
47739,1.152e-05
47748,4.992e-05
47764,0.000122112
47792,9.216e-05
47852,2.5344e-05
47876,7.6544e-05
47902,5.8112e-05
47914,0.000434176
47980,5.9904e-05
47988,6.7072e-05
48023,3.84e-06
48052,1.2544e-05
48060,5.0176e-05
48129,3.1488e-05
48134,0.00013824
48170,6.144e-06
48203,3.84e-06
48216,2.7648e-05
48270,0.000101888
48312,1.6128e-05
48341,0.000638464
48364,0.002882048
48398,0.001878784
48455,2.56e-07
48482,7.5008e-05
48517,3.6352e-05
48538,7.424e-06
48598,1.2032e-05
48613,6.912e-06
48648,1.2032e-05
48724,3.84e-06
48732,5.9648e-05
48761,1.792e-05
48764,0.000531456
48808,0.000773376
48850,0.0001856
48889,1.536e-05
48900,3.9424e-05
48922,6.2208e-05
48962,6.5536e-05
48964,0.002906624
48983,6.9632e-05
49007,3.328e-05
49033,4.0704e-05
49069,6.144e-06
49081,2.56e-07
49128,3.072e-06
49184,9.216e-06
49192,8.96e-06
49264,1.024e-06
49284,4.48e-05
49305,0.000192
49405,4.5568e-05
49457,4.0704e-05
49469,0.000149504
49502,4.352e-06
49527,1.1264e-05
49532,6.656e-06
49562,6.7072e-05
49564,0.002811392
49639,0.000320256
49675,1.1264e-05
49740,5.7344e-05
49762,9.1136e-05
49780,5.248e-05
49810,6.4e-06
49849,1.536e-06
49883,4.7616e-05
49947,7.68e-07
50003,3.0976e-05
50063,0.0
50104,1.2032e-05
50125,3.0976e-05
50165,0.001067264
50187,0.002206464
50282,8.96e-06
50309,1.536e-05
50335,3.3536e-05
50396,4.608e-06
50441,6.1184e-05
50475,0.000898816
50547,3.456e-05
50607,8.704e-06
50718,4.0192e-05
50738,5.632e-06
50764,9.9584e-05
50776,0.000333056
50792,9.4208e-05
50955,0.00032512
51005,4.8128e-05
51043,3.6352e-05
51051,2.5088e-05
51107,1.3824e-05
51121,8.448e-06
51150,9.472e-06
51182,1.8176e-05
51230,2.4576e-05
51274,3.6096e-05
51306,4.9664e-05
51375,8.704e-05
51380,0.000546816
51498,4.608e-06
51532,0.000363008
51596,3.84e-06
51653,2.4064e-05
51667,1.2032e-05
51700,0.000503296
51740,0.000107264
51758,5.1968e-05
51789,1.7408e-05
51807,5.76e-05
51835,9.2928e-05
51854,3.2e-05
51883,3.5584e-05
51925,2.2016e-05
51950,2.8416e-05
51964,0.003204608
52050,4.0704e-05
52119,3.3792e-05
52138,2.2272e-05
52270,3.584e-05
52314,7.424e-06
52396,8.9856e-05
52439,6.3488e-05
52489,0.000280064
52522,0.000161792
52559,9.728e-05
52564,0.0020864
52616,3.072e-06
52714,9.344e-05
52735,6.3744e-05
52755,3.9424e-05
52864,5.8368e-05
52902,3.072e-05
52925,2.56e-07
52958,3.072e-06
53018,7.68e-07
53028,3.8144e-05
53047,2.3808e-05
53088,5.632e-05
53110,0.00015616
53136,1.1008e-05
53154,4.7872e-05
53164,0.003672064
53245,4.1984e-05
53286,0.000153856
53352,3.072e-06
53400,1.536e-06
53402,2.7136e-05
53412,0.00018432
53443,2.7392e-05
53471,5.8112e-05
53496,1.28e-06
53525,4.9664e-05
53581,0.00018688
53604,2.304e-05
53661,5.5296e-05
53691,5.12e-07
53704,4.5824e-05
53707,2.048e-05
53764,6.9632e-05
53765,1.8432e-05
53775,6.5536e-05
53809,0.000260608
53824,0.000518912
53831,6.2208e-05
53873,6.912e-06
53912,2.4576e-05
53958,3.9424e-05
53990,5.0944e-05
54045,1.792e-06
54047,1.8432e-05
54072,8.448e-06
54120,1.0496e-05
54214,6.656e-06
54250,9.728e-06
54288,2.816e-06
54300,0.000159232
54332,5.3248e-05
54364,0.000193024
54370,0.000314112
54384,0.00015232
54477,1.28e-05
54487,2.56e-06
54491,5.632e-06
54559,4.096e-06
54571,0.000109568
54606,5.4528e-05
54643,0.000102912
54688,5.12e-06
54701,9.216e-05
54770,0.00015488
54790,3.3792e-05
54814,3.0464e-05
54827,6.912e-06
54904,4.2496e-05
54910,9.728e-06
54964,0.002846976
54981,0.001177088
55018,8.4224e-05
55077,1.1776e-05
55108,5.888e-06
55123,1.0496e-05
55139,0.00010112
55167,2.816e-06
55203,0.00020608
55274,0.000126976
55306,1.0496e-05
55327,5.12e-06
55330,9.984e-06
55389,1.792e-05
55445,4.992e-05
55476,2.56e-06
55564,0.000133632
55580,3.584e-06
55586,2.4576e-05
55628,0.0
55629,1.7664e-05
55664,0.000142336
55804,2.7648e-05
55910,1.024e-06
56051,6.4e-06
56065,0.000223744
56153,9.2672e-05
56164,0.000619008
56197,0.000321024
56246,6.4e-06
56300,7.5264e-05
56539,1.792e-06
56553,8.064e-05
56604,3.3536e-05
56654,6.4e-06
56679,6.4e-06
56682,8.832e-05
56764,0.000665344
56822,6.5024e-05
56903,6.1184e-05
56918,1.792e-05
56977,6.4768e-05
56983,7.68e-07
57043,2.7392e-05
57119,7.424e-06
57130,1.1264e-05
57159,0.000736256
57248,5.12e-07
57260,3.0464e-05
57281,6.656e-06
57307,3.584e-06
57316,9.9584e-05
57364,0.000507648
57365,0.008928
57440,4.9152e-05
57457,6.5792e-05
57461,6.4512e-05
57531,1.0752e-05
57556,6.912e-06
57579,5.6832e-05
57650,0.000112384
57675,5.376e-06
57706,0.000107264
57766,0.000118272
57776,7.4496e-05
57786,3.4816e-05
57816,8.8064e-05
57826,1.28e-06
57846,0.000222464
57856,8.8832e-05
57876,0.000147968
57886,3.968e-05
57896,6.4256e-05
